system:index,Date_str,WaterPlane,bmaxGeeGrd,bmaxSnapRtc,edgeGeeGrd,edgeSnapRtc,latitude_209564535,lc,longitude_209564535,.geo
3_0000000000000000055f_0,2019-07-28,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.05626942596575,22.57659446778443]}"
3_00000000000000000560_0,2019-07-28,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.05366431164181,22.57282154359113]}"
3_00000000000000000561_0,2019-07-28,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.01692321652132,22.556921363062216]}"
3_00000000000000000562_0,2019-07-28,0,0,0,0,0,,5,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.16613338521357,22.553597596510972]}"
3_00000000000000000563_0,2019-07-28,0,0,0,0,0,,5,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.16056383045203,22.551890797471145]}"
3_00000000000000000564_0,2019-07-28,0,1,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.00865871590742,22.544434780612953]}"
3_00000000000000000565_0,2019-07-28,0,0,0,0,0,,8,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.15858753682697,22.546231411181193]}"
3_00000000000000000566_0,2019-07-28,0,0,0,0,0,,5,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.1392737582184,22.544434780612953]}"
3_00000000000000000567_0,2019-07-28,0,0,0,0,0,,5,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.16352827088963,22.543626296857244]}"
3_00000000000000000569_0,2019-07-28,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.00811972673695,22.51721582750413]}"
3_0000000000000000056b_0,2019-07-28,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.02240293975444,22.50383092977075]}"
3_0000000000000000056c_0,2019-07-28,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[95.975421050395,22.501315646975215]}"
3_0000000000000000056d_0,2019-07-28,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.02096563529986,22.499788510992214]}"
3_00000000000000000570_0,2019-07-28,0,0,0,0,0,,5,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.5127932533553,24.404935565552893]}"
3_00000000000000000571_0,2019-07-28,0,0,0,0,0,,5,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.50937965527564,24.400354157603886]}"
3_00000000000000000572_0,2019-07-28,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.5158475253213,24.397120222581055]}"
3_00000000000000000573_0,2019-07-28,0,0,0,0,0,,5,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.45934349395019,24.391191341705866]}"
3_00000000000000000574_0,2019-07-28,0,0,0,0,0,,5,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.5331850103048,24.390382857950158]}"
3_00000000000000000575_0,2019-07-28,0,0,0,0,0,,6,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.55977514271474,24.390832015592217]}"
3_00000000000000000576_0,2019-07-28,0,0,0,0,0,,5,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.45179764556357,24.375201329648537]}"
3_00000000000000000577_0,2019-07-28,0,0,0,0,0,,5,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.566153181232,24.376997960216777]}"
3_00000000000000000578_0,2019-07-28,0,0,0,0,0,,5,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.5369579344981,24.37124874239841]}"
3_00000000000000000579_0,2019-07-28,0,0,0,0,0,,5,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.37553067794184,24.36576901916528]}"
3_0000000000000000057a_0,2019-07-28,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.53947321729365,24.367296155148285]}"
3_0000000000000000057b_0,2019-07-28,0,0,0,0,0,,5,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.52159674313967,24.366397839864167]}"
3_0000000000000000057c_0,2019-07-28,0,0,0,0,0,,5,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.5715430729367,24.361636768858332]}"
3_0000000000000000057d_0,2019-07-28,0,0,0,0,0,,5,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.53965288035047,24.360379127460565]}"
3_0000000000000000057e_0,2019-07-28,0,0,0,0,0,,5,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.57046509459578,24.36001980134692]}"
3_0000000000000000057f_0,2019-07-28,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.42233290424446,24.354719741170612]}"
3_00000000000000000580_0,2019-07-28,0,0,0,0,0,,5,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.54953434847579,24.355258730341085]}"
3_00000000000000000581_0,2019-07-28,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.38451383078302,24.349779007107955]}"
3_00000000000000000582_0,2019-07-28,0,0,0,0,0,,5,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.43913140005749,24.34950951252272]}"
3_00000000000000000583_0,2019-07-28,0,0,0,0,0,,5,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.53722742908334,24.351216311562546]}"
3_00000000000000000585_0,2019-07-28,0,0,0,0,0,,5,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.39295799445375,24.339358549812168]}"
3_00000000000000000586_0,2019-07-28,0,0,0,0,0,,6,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.38235787410115,24.338729729113286]}"
3_00000000000000000588_0,2019-07-28,0,0,0,0,0,,5,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.45934349395019,24.33702293007346]}"
3_00000000000000000589_0,2019-07-28,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.40256996799383,24.335495794090455]}"
3_0000000000000000058a_0,2019-07-28,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.52959174916833,24.335944951732515]}"
3_0000000000000000058b_0,2019-07-28,0,0,0,0,0,,5,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.5639972245501,24.33576528867569]}"
3_0000000000000000058d_0,2019-07-28,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.52249505842379,24.324356684567373]}"
3_0000000000000000058e_0,2019-07-28,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.39295799445375,24.321122749544543]}"
3_00000000000000000590_0,2019-07-28,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.52222556383855,24.320763423430893]}"
3_00000000000000000598_0,2019-07-28,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.5865449381815,24.29066986141289]}"
3_0000000000000000059e_0,2019-07-28,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.39834788615846,24.27036793599179]}"
3_000000000000000005a3_0,2019-07-28,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.54324614148695,24.265157707343896]}"
3_000000000000000005a5_0,2019-07-28,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.38343585244209,24.26075596245171]}"
3_000000000000000005aa_0,2019-07-28,0,0,0,0,0,,6,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.50551689955392,24.23272852558718]}"
3_000000000000000005ab_0,2019-07-28,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.43356184529596,24.208024855273894]}"
3_000000000000000005ac_0,2019-07-28,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.56255992009552,24.208024855273894]}"
3_000000000000000005ad_0,2019-07-28,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.55178013668608,24.196526419637166]}"
3_000000000000000005ae_0,2019-07-28,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.58304150857344,24.190956864875623]}"
3_000000000000000005af_0,2019-07-28,0,0,0,0,0,,5,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.56974644236847,24.172092243909113]}"
3_000000000000000005b0_0,2019-07-28,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.53309517877639,24.168948140414695]}"
3_000000000000000005b1_0,2019-07-28,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.40598356607349,24.166522689147573]}"
3_000000000000000005b2_0,2019-07-28,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.45359427613182,24.152688633772133]}"
3_000000000000000005b3_0,2019-07-28,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.07055263898326,22.548746693976728]}"
3_000000000000000005b4_0,2019-07-28,0,0,0,0,0,,5,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.12094812642236,22.534014323317166]}"
3_000000000000000005b5_0,2019-07-28,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.10289198921156,22.52539049658962]}"
3_000000000000000005b6_0,2019-07-28,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.11214463663799,22.523863360606615]}"
3_000000000000000005b7_0,2019-07-28,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.07333741636403,22.52215656156679]}"
3_000000000000000005b8_0,2019-07-28,0,0,0,0,0,,5,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.08806978702358,22.519731110299666]}"
3_000000000000000005b9_0,2019-07-28,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.07136112273896,22.51119711510053]}"
3_000000000000000005ba_0,2019-07-28,0,0,0,0,0,,5,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.1107073321834,22.50895132689023]}"
3_000000000000000005bb_0,2019-07-28,0,0,0,0,0,,5,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.11987014808142,22.506705538679935]}"
3_000000000000000005bd_0,2019-07-28,0,0,0,0,0,,5,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.18877093037338,22.502213962259336]}"
3_000000000000000005be_0,2019-07-28,0,0,0,0,0,,5,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.16882833106592,22.494308787759085]}"
3_000000000000000005c0_0,2019-07-28,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.07432556317656,22.489907042866896]}"
3_000000000000000005c1_0,2019-07-28,0,0,0,0,0,,5,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.20889319273766,22.4854154664463]}"
3_000000000000000005c2_0,2019-07-28,0,0,0,0,0,,5,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.20386262714659,22.482361194480294]}"
3_000000000000000005c3_0,2019-07-28,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.10423946213774,22.47535433526416]}"
3_000000000000000005c4_0,2019-07-28,0,0,0,0,0,,8,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.19218452845304,22.4673593292355]}"
3_000000000000000005c5_0,2019-07-28,0,0,0,0,0,,5,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.19910155614076,22.464844046439964]}"
3_000000000000000005c6_0,2019-07-28,0,0,0,0,0,,5,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.12292442004743,22.46044230154778]}"
3_000000000000000005c7_0,2019-07-28,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[95.93553585178009,22.286079304900177]}"
3_000000000000000005cb_0,2019-07-28,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.0611203285,22.26685535782002]}"
3_000000000000000005cd_0,2019-07-28,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.02923013591376,22.263890917382426]}"
3_000000000000000005d1_0,2019-07-28,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.02491822254999,22.235234659819014]}"
3_000000000000000005d2_0,2019-07-28,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.11214463663799,22.2313719040973]}"
3_000000000000000005d5_0,2019-07-28,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.06740853548884,22.224814202523227]}"
3_000000000000000005d7_0,2019-07-28,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[95.9822482465543,22.22175993055722]}"
3_000000000000000005d9_0,2019-07-28,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.12166677864965,22.214124250642204]}"
3_000000000000000005da_0,2019-07-28,0,0,0,0,0,,14,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.01638422735084,22.21205812548873]}"
3_000000000000000005dc_0,2019-07-28,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.04324385434602,22.201637668192944]}"
3_000000000000000005dd_0,2019-07-28,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[95.90750841491557,22.196696934130287]}"
3_000000000000000005df_0,2019-07-28,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.14592129132089,22.194451145919988]}"
3_000000000000000005eb_0,2019-07-28,0,1,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.10711407104692,22.170735622419233]}"
3_000000000000000005ed_0,2019-07-28,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[95.99464499747515,22.163099942504218]}"
3_000000000000000005ef_0,2019-07-28,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[95.99212971467962,22.160404996651856]}"
3_000000000000000005f2_0,2019-07-28,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.13047026843402,22.14441498459453]}"
3_000000000000000005f3_0,2019-07-28,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.13460251874098,22.133994527298743]}"
3_000000000000000005f5_0,2019-07-28,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.12849397480896,22.115399400917468]}"
3_000000000000000005d8_0,2019-07-28,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[95.98700931756014,22.22032262610263]}"
3_0000000000000000056f_0,2019-07-28,1,1,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[95.99168055703755,22.495746092213675]}"
3_0000000000000000058c_0,2019-07-28,1,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.53704776602652,24.33378899505063]}"
3_00000000000000000597_0,2019-07-28,1,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.60316377093771,24.293185144208426]}"
3_000000000000000005a8_0,2019-07-28,1,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.57082442070941,24.239196395632842]}"
3_000000000000000005ce_0,2019-07-28,1,1,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.05231683871563,22.26173496070054]}"
3_000000000000000005db_0,2019-07-28,1,1,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.02949963049899,22.210530989505727]}"
3_000000000000000005e0_0,2019-07-28,1,0,0,0,0,,14,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.05087953426104,22.191217210897157]}"
3_000000000000000005e4_0,2019-07-28,1,1,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.06453392657966,22.182952710283256]}"
3_000000000000000005e9_0,2019-07-28,1,0,0,0,0,,14,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.08573416728487,22.17387972591365]}"
3_000000000000000005ee_0,2019-07-28,1,1,0,1,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.04692694701092,22.162021964163273]}"
3_00000000000000000568_0,2019-07-28,1,1,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[95.97551088192341,22.521797235453143]}"
3_0000000000000000056a_0,2019-07-28,1,1,1,1,1,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[95.97533121886659,22.50966997911753]}"
3_0000000000000000056e_0,2019-07-28,1,1,1,1,1,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[95.97973296375878,22.497632554310325]}"
3_00000000000000000584_0,2019-07-28,1,1,1,1,1,,14,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.51117628584387,24.34402978928959]}"
3_00000000000000000587_0,2019-07-28,1,1,1,1,1,,1,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.58456864455644,24.34178400107929]}"
3_0000000000000000058f_0,2019-07-28,1,1,1,1,1,,1,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.56651250734565,24.32318887469802]}"
3_00000000000000000591_0,2019-07-28,1,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.45808585255241,24.3117802705897]}"
3_00000000000000000592_0,2019-07-28,1,1,1,1,1,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.59103651460211,24.31133111294764]}"
3_00000000000000000593_0,2019-07-28,1,1,1,1,1,,1,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.5428868153733,24.308905661680516]}"
3_00000000000000000594_0,2019-07-28,1,1,1,1,1,,1,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.59166533530099,24.305671726657685]}"
3_00000000000000000595_0,2019-07-28,1,1,1,1,1,,1,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.50596605719599,24.302797117748504]}"
3_00000000000000000596_0,2019-07-28,1,1,1,1,1,,1,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.57307020891972,24.30171913940756]}"
3_00000000000000000599_0,2019-07-28,1,1,1,1,1,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.53426298864575,24.288603736259414]}"
3_0000000000000000059a_0,2019-07-28,1,1,1,1,1,,5,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.60936214639814,24.28968171460036]}"
3_0000000000000000059b_0,2019-07-28,1,1,1,1,1,,1,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.50030667090603,24.283034181497875]}"
3_0000000000000000059c_0,2019-07-28,1,1,1,1,1,,1,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.50389993204251,24.276925637565864]}"
3_0000000000000000059d_0,2019-07-28,1,1,1,1,1,,1,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.43149572014248,24.274679849355564]}"
3_0000000000000000059f_0,2019-07-28,1,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.4715605818142,24.27072726210544]}"
3_000000000000000005a0_0,2019-07-28,1,1,1,1,1,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.57253121974924,24.27036793599179]}"
3_000000000000000005a1_0,2019-07-28,1,1,1,1,1,,5,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.57172273599353,24.269379789179258]}"
3_000000000000000005a2_0,2019-07-28,1,1,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.44011954687002,24.26632551721325]}"
3_000000000000000005a4_0,2019-07-28,1,1,1,1,1,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.57181256752195,24.264079729002955]}"
3_000000000000000005a6_0,2019-07-28,1,1,1,1,1,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.59975017285807,24.249527021400215]}"
3_000000000000000005a7_0,2019-07-28,1,1,1,1,1,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.56624301276041,24.240274373973786]}"
3_000000000000000005a9_0,2019-07-28,1,1,1,1,1,,1,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.39268849986851,24.23497431379748]}"
3_000000000000000005bc_0,2019-07-28,1,1,1,1,1,,14,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.06444409505124,22.500237668634274]}"
3_000000000000000005bf_0,2019-07-28,1,1,1,1,1,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.05052020814739,22.489817211338487]}"
3_000000000000000005c8_0,2019-07-28,1,1,1,1,1,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.02707417923187,22.273053733280445]}"
3_000000000000000005c9_0,2019-07-28,1,1,1,1,1,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.0129706292712,22.271077439655382]}"
3_000000000000000005ca_0,2019-07-28,1,1,1,1,1,,1,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.01189265093025,22.267394346990493]}"
3_000000000000000005cc_0,2019-07-28,1,1,1,1,1,,1,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.01234180857232,22.26505872725178]}"
3_000000000000000005cf_0,2019-07-28,1,1,1,1,1,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.03210474482295,22.247272084626214]}"
3_000000000000000005d0_0,2019-07-28,1,0,1,0,0,,14,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.04207604447667,22.244397475717033]}"
3_000000000000000005d3_0,2019-07-28,1,1,1,1,1,,14,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[95.99751960638434,22.227329485318762]}"
3_000000000000000005d4_0,2019-07-28,1,1,1,1,1,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[95.98889577965679,22.22391588723911]}"
3_000000000000000005d6_0,2019-07-28,1,1,1,1,1,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.03444036456165,22.223826055710695]}"
3_000000000000000005de_0,2019-07-28,1,1,1,1,1,,1,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[95.99338735607739,22.197415586357582]}"
3_000000000000000005e1_0,2019-07-28,1,1,1,1,1,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.06237796989777,22.18995956949939]}"
3_000000000000000005e2_0,2019-07-28,1,1,1,1,1,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.06138982308524,22.188432433516386]}"
3_000000000000000005e3_0,2019-07-28,1,1,1,1,1,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.02473855949316,22.18214422652755]}"
3_000000000000000005e5_0,2019-07-28,1,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.0206063091862,22.180617090544548]}"
3_000000000000000005e6_0,2019-07-28,1,1,1,1,1,,1,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.00614343311189,22.17980860678884]}"
3_000000000000000005e7_0,2019-07-28,1,1,1,1,1,,1,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.01036551494725,22.1780119762206]}"
3_000000000000000005e8_0,2019-07-28,1,1,1,1,1,,14,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.06758819854566,22.1742390520273]}"
3_000000000000000005ea_0,2019-07-28,1,1,1,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[95.99554331275928,22.17109494853288]}"
3_000000000000000005ec_0,2019-07-28,1,1,1,1,1,,1,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.00641292769713,22.167142361282753]}"
3_000000000000000005f0_0,2019-07-28,1,1,1,1,1,,14,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.06426443199442,22.15645240940173]}"
3_000000000000000005f1_0,2019-07-28,1,1,1,1,1,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.0573474043067,22.144953973765002]}"
3_000000000000000005f4_0,2019-07-28,1,1,1,1,1,,14,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.07576286763114,22.12644867891214]}"
4_000000000000000004ee_0,2019-08-02,0,0,1,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[95.5553688235407,21.987838630572497]}"
4_000000000000000004ef_0,2019-08-02,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[95.46239319163433,21.976070700350533]}"
4_000000000000000004f1_0,2019-08-02,0,0,1,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[95.55258404615994,21.937892300775452]}"
4_000000000000000004f2_0,2019-08-02,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[95.41801641659883,21.9322329144855]}"
4_000000000000000004f3_0,2019-08-02,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[95.54512802930175,21.93456853422421]}"
4_000000000000000004f5_0,2019-08-02,0,0,1,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[95.48871382945904,21.920015826621473]}"
4_000000000000000004f8_0,2019-08-02,0,0,1,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[95.44802014708843,21.89908508050149]}"
4_000000000000000004f9_0,2019-08-02,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[95.32791539360164,21.891449400586474]}"
4_000000000000000004ff_0,2019-08-02,0,0,1,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[95.37795155492711,21.87429157865979]}"
4_00000000000000000500_0,2019-08-02,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[95.38280245746135,21.872764442676786]}"
4_00000000000000000501_0,2019-08-02,0,0,1,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[95.43041316751969,21.872225453506314]}"
4_00000000000000000508_0,2019-08-02,0,0,1,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[95.42259782454785,21.850216729045385]}"
4_0000000000000000050b_0,2019-08-02,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[95.42690973791161,21.837191157425654]}"
4_0000000000000000050c_0,2019-08-02,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[95.33537141045984,21.83278941253347]}"
4_0000000000000000050d_0,2019-08-02,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[95.3432765849601,21.83018429820952]}"
4_00000000000000000512_0,2019-08-02,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[95.43041316751969,21.825243564146863]}"
4_00000000000000000514_0,2019-08-02,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[95.5711791725412,21.820572324669442]}"
4_00000000000000000516_0,2019-08-02,0,0,1,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[95.39852297493344,21.81078068807254]}"
4_00000000000000000521_0,2019-08-02,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[95.35028344417623,21.7638886302415]}"
4_00000000000000000522_0,2019-08-02,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[95.524466777767,21.761463178974378]}"
4_00000000000000000524_0,2019-08-02,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[95.55563831812594,21.73110012237114]}"
