system:index,Date_str,WaterPlane,bmaxGeeGrd,bmaxSnapRtc,edgeGeeGrd,edgeSnapRtc,latitude_209564535,lc,longitude_209564535,.geo
6_0000000000000000016e_0,2019-09-23,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.54158051098378,11.279022128583682]}"
6_0000000000000000016f_0,2019-09-23,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.09997329159248,12.61113386340452]}"
6_00000000000000000170_0,2019-09-23,0,0,0,0,0,,6,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.80730217202634,12.67365660717924]}"
6_00000000000000000173_0,2019-09-23,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.5169666721989,11.836516593908257]}"
6_00000000000000000174_0,2019-09-23,0,0,0,0,0,,6,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.62862726201496,12.343615571793727]}"
6_00000000000000000175_0,2019-09-23,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.87494531292053,12.657846258178735]}"
6_00000000000000000176_0,2019-09-23,0,0,0,0,0,,6,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.90764398926248,12.359515752322642]}"
6_00000000000000000177_0,2019-09-23,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.91743562585938,12.784508713239587]}"
6_00000000000000000178_0,2019-09-23,0,1,1,1,1,,14,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.62745945214562,12.18039168466921]}"
6_0000000000000000017a_0,2019-09-23,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.94672070412169,12.359695415379466]}"
6_00000000000000000140_0,2019-09-23,1,1,1,1,1,,14,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.71513502387567,12.180212021612386]}"
6_00000000000000000141_0,2019-09-23,1,1,1,1,1,,14,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.49576643149369,11.943505944246892]}"
6_00000000000000000148_0,2019-09-23,1,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.01912491602172,12.13529625740641]}"
6_0000000000000000014e_0,2019-09-23,1,1,1,0,1,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.7528642658087,12.356281817299813]}"
6_00000000000000000153_0,2019-09-23,1,1,1,1,1,,14,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.8731486823523,12.293040421297798]}"
6_00000000000000000155_0,2019-09-23,1,1,1,1,1,,1,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.99540939252097,12.871196138157122]}"
6_00000000000000000161_0,2019-09-23,1,1,1,1,1,,14,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.35742587773927,11.2739017314642]}"
6_0000000000000000016b_0,2019-09-23,1,1,1,0,1,,1,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.38994489102441,11.43865275457172]}"
6_00000000000000000172_0,2019-09-23,1,1,1,1,1,,11,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.34188502332401,11.149035906971587]}"
6_00000000000000000160_0,2019-09-23,1,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.51166661202261,11.391491202155446]}"
6_00000000000000000166_0,2019-09-23,1,1,1,0,1,,1,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.72447750283051,12.280913164962184]}"
6_00000000000000000171_0,2019-09-23,1,1,0,1,0,,11,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.50897166617024,11.124601731243535]}"
6_00000000000000000133_0,2019-09-23,1,1,1,1,1,,14,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.0287368895618,12.273636811160817]}"
6_0000000000000000014c_0,2019-09-23,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.98346179924218,12.413324837841401]}"
7_0000000000000000017b_0,2019-10-03,0,0,0,0,0,,6,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.34673135157641,12.41691809897788]}"
7_0000000000000000017c_0,2019-10-03,0,0,0,0,0,,11,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.01453893379086,11.341455040829988]}"
7_0000000000000000017e_0,2019-10-03,0,1,1,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.87287461348521,11.905956365370695]}"
7_0000000000000000017f_0,2019-10-03,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.56906438439599,11.466590359907839]}"
7_00000000000000000180_0,2019-10-03,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.59143243497057,11.472788735368262]}"
7_00000000000000000183_0,2019-10-03,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.6856657082747,12.100441624382572]}"
7_00000000000000000184_0,2019-10-03,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.84278105146721,11.321602273050948]}"
7_00000000000000000187_0,2019-10-03,0,0,0,0,0,,14,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.80172804298294,12.215246317693047]}"
7_00000000000000000189_0,2019-10-03,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.79723646656235,11.503780612670386]}"
7_0000000000000000018b_0,2019-10-03,0,0,0,0,0,,14,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.52262148420701,12.52327862861763]}"
7_0000000000000000018c_0,2019-10-03,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.60338002824935,11.060102693843755]}"
7_0000000000000000018d_0,2019-10-03,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.81223833180714,11.279740780810977]}"
7_0000000000000000018f_0,2019-10-03,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.71575927029271,10.952754017391472]}"
7_00000000000000000190_0,2019-10-03,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.64551101507456,11.813789217220034]}"
7_00000000000000000191_0,2019-10-03,0,0,0,0,0,,11,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.96324513106764,11.40038452346823]}"
7_00000000000000000195_0,2019-10-03,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.65000259149515,12.247855162506585]}"
7_00000000000000000196_0,2019-10-03,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.60212238685159,12.039985005761329]}"
7_00000000000000000197_0,2019-10-03,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.7104592101164,11.186585485847782]}"
7_0000000000000000019b_0,2019-10-03,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.67740120766081,11.693414969148018]}"
7_0000000000000000019c_0,2019-10-03,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.56358466116286,11.99399126321441]}"
7_0000000000000000019e_0,2019-10-03,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.38401143586736,12.436501372171685]}"
7_000000000000000001a0_0,2019-10-03,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.71773556391777,11.665207869226665]}"
7_000000000000000001a1_0,2019-10-03,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.68898947482595,11.668082478135847]}"
7_000000000000000001a3_0,2019-10-03,0,1,1,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.06026318175255,11.716501671949889]}"
7_000000000000000001a7_0,2019-10-03,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.77361077459,12.341549446640252]}"
7_000000000000000001a8_0,2019-10-03,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.5939477177661,11.978719903384377]}"
7_000000000000000001ac_0,2019-10-03,0,0,0,0,0,,6,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.78304308507326,11.325554860301073]}"
7_000000000000000001af_0,2019-10-03,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.60859025689724,11.985996257185745]}"
7_000000000000000001b1_0,2019-10-03,0,0,0,0,0,,11,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.01130499876803,11.348641563102944]}"
7_000000000000000001b2_0,2019-10-03,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.71899320531554,11.45338512523128]}"
7_000000000000000001b3_0,2019-10-03,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.57840686335084,11.975755462946783]}"
7_000000000000000001b4_0,2019-10-03,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.91698189393549,11.885025619250712]}"
7_000000000000000001b9_0,2019-10-03,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.62458026895457,12.076726100881817]}"
7_000000000000000001bb_0,2019-10-03,0,0,0,0,0,,11,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.9900149265344,11.4933601553746]}"
7_000000000000000001bc_0,2019-10-03,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.69509801875796,11.729347580512798]}"
7_000000000000000001bd_0,2019-10-03,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.60320036519254,11.97979788172532]}"
7_000000000000000001c0_0,2019-10-03,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.71692708016207,11.132057748101728]}"
7_000000000000000001c1_0,2019-10-03,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.79517034140888,11.441796858066139]}"
7_000000000000000001c2_0,2019-10-03,0,0,0,0,0,,11,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.75546480585079,10.860317374655573]}"
7_000000000000000001c4_0,2019-10-03,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.79822461337488,11.265457567793478]}"
7_000000000000000001c5_0,2019-10-03,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.59502569610704,11.734198483047043]}"
7_000000000000000001c6_0,2019-10-03,0,0,0,0,0,,11,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.63616853611971,10.859778385485102]}"
7_000000000000000001c9_0,2019-10-03,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.67686221849033,11.945212743286719]}"
7_000000000000000001cc_0,2019-10-03,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.88886462554254,11.869035607193384]}"
7_000000000000000001ce_0,2019-10-03,0,0,0,0,0,,11,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.7916669118008,11.232758891451526]}"
7_000000000000000001cf_0,2019-10-03,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.66617226660931,11.197365269257217]}"
7_000000000000000001d0_0,2019-10-03,0,0,0,0,0,,11,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.7443256963277,10.865437771775055]}"
7_000000000000000001d2_0,2019-10-03,0,0,0,0,0,,11,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.7923855640281,11.112923632549982]}"
7_000000000000000001d3_0,2019-10-03,0,0,0,0,0,,11,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.84682347024574,11.390952212984974]}"
7_000000000000000001d4_0,2019-10-03,0,0,0,0,0,,11,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.79130758568716,10.715419119327095]}"
7_000000000000000001d7_0,2019-10-03,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.5661897754868,12.005849024964787]}"
7_000000000000000001d8_0,2019-10-03,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.71971185754283,11.500995835289615]}"
7_000000000000000001da_0,2019-10-03,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.5803831569759,11.982043669935619]}"
7_000000000000000001db_0,2019-10-03,0,0,0,0,0,,11,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.69051661080894,10.791686086948841]}"
7_000000000000000001dd_0,2019-10-03,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.62970066607406,12.084990601495717]}"
7_000000000000000001de_0,2019-10-03,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.00843038985884,11.993272610987113]}"
7_000000000000000001df_0,2019-10-03,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.74064260366282,11.611847941349964]}"
7_000000000000000001e1_0,2019-10-03,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.06915650306533,11.721981395183018]}"
7_000000000000000001e3_0,2019-10-03,0,0,0,0,0,,14,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.87943231505928,11.938565210184235]}"
7_000000000000000001e6_0,2019-10-03,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.60562581645965,12.232224476562907]}"
7_000000000000000001e7_0,2019-10-03,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.70803375884928,11.982762322162914]}"
7_000000000000000001e9_0,2019-10-03,0,0,0,0,0,,14,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.97070114792582,12.30471851999135]}"
7_000000000000000001ea_0,2019-10-03,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.63814482974477,12.157035487282101]}"
7_000000000000000001ed_0,2019-10-03,0,0,0,0,0,,11,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.83469621391014,11.147418939460172]}"
7_000000000000000001f1_0,2019-10-03,0,0,0,0,0,,6,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.79283472167016,11.294383319942126]}"
7_000000000000000001f2_0,2019-10-03,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.61380048554514,12.054986871006124]}"
7_000000000000000001f3_0,2019-10-03,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.9795944692386,12.105741684558877]}"
7_000000000000000001f4_0,2019-10-03,0,0,0,0,0,,11,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.82077232700628,10.880080310906202]}"
7_000000000000000001f8_0,2019-10-03,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.61209368650532,11.086962320838929]}"
7_000000000000000001f9_0,2019-10-03,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.78241426437438,12.359785246907878]}"
7_000000000000000001fa_0,2019-10-03,0,0,0,0,0,,6,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.73264759763416,10.96371346385773]}"
7_000000000000000001fb_0,2019-10-03,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.71513044959383,11.010605521688769]}"
7_000000000000000001fc_0,2019-10-03,0,0,0,0,0,,11,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.00447780260872,11.40038452346823]}"
7_000000000000000001ff_0,2019-10-03,0,0,0,0,0,,9,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.04382401205315,11.433891683565887]}"
7_00000000000000000200_0,2019-10-03,0,0,0,0,0,,11,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.76804121982846,10.835613704342286]}"
7_0000000000000000018a_0,2019-10-03,1,1,1,0,1,,14,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.52495710394572,12.486986691139203]}"
7_00000000000000000192_0,2019-10-03,1,1,1,0,1,,14,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.05819705659907,11.994081094742821]}"
7_00000000000000000193_0,2019-10-03,1,1,1,0,1,,14,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.84897942692763,11.967670625389706]}"
7_00000000000000000198_0,2019-10-03,1,1,1,0,1,,1,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.8284978384497,12.156316835054806]}"
7_0000000000000000019a_0,2019-10-03,1,1,1,0,1,,14,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.85041673138223,12.246148363466759]}"
7_000000000000000001a2_0,2019-10-03,1,1,1,0,1,,14,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.96701805526094,12.265012984433268]}"
7_000000000000000001a6_0,2019-10-03,1,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.11443159338495,11.585078145883204]}"
7_000000000000000001ab_0,2019-10-03,1,1,1,0,1,,14,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.85733375906995,11.922485366598496]}"
7_000000000000000001b7_0,2019-10-03,1,1,1,0,1,,11,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.03906294104732,11.712638916228174]}"
7_000000000000000001b8_0,2019-10-03,1,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.68970812705324,11.42481869919628]}"
7_000000000000000001be_0,2019-10-03,1,1,0,0,0,,14,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.52414862019002,12.761422010437716]}"
7_000000000000000001c7_0,2019-10-03,1,1,1,0,1,,14,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.94896191805013,11.95491454835521]}"
7_000000000000000001ca_0,2019-10-03,1,1,1,0,1,,14,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.96881468582917,11.891044331654312]}"
7_000000000000000001cb_0,2019-10-03,1,1,1,0,1,,14,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.41338634565807,12.53477706425436]}"
7_000000000000000001d1_0,2019-10-03,1,1,1,0,1,,14,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.491000786206,12.660181877917447]}"
7_000000000000000001d5_0,2019-10-03,1,1,1,0,1,,11,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.9239887531516,10.655052332234263]}"
7_000000000000000001e0_0,2019-10-03,1,1,1,0,1,,1,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.39209627342444,12.721896137936458]}"
7_000000000000000001e4_0,2019-10-03,1,1,1,0,1,,14,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.42210000391404,12.571787653960085]}"
7_000000000000000001e5_0,2019-10-03,1,1,1,0,1,,1,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.36838074992369,12.675273574690655]}"
7_000000000000000001eb_0,2019-10-03,1,1,1,0,1,,11,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.00852022138726,11.87622212946634]}"
7_000000000000000001ec_0,2019-10-03,1,1,1,1,1,,1,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.04005108785985,11.229974114070757]}"
7_000000000000000001ee_0,2019-10-03,1,1,1,0,1,,1,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.36290102669055,12.59415570453466]}"
7_000000000000000001ef_0,2019-10-03,1,1,1,0,1,,14,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.489473650223,12.708331577146252]}"
7_000000000000000001f5_0,2019-10-03,1,0,0,0,0,,11,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.0118439879385,11.698355703210675]}"
7_000000000000000001f6_0,2019-10-03,1,0,0,0,0,,14,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.54867262744648,12.612391504802288]}"
7_000000000000000001fd_0,2019-10-03,1,1,1,0,1,,1,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.96055018521527,11.707249024523458]}"
7_0000000000000000017d_0,2019-10-03,0,0,0,0,0,,11,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.0087897159725,11.29366466771483]}"
7_00000000000000000186_0,2019-10-03,0,0,0,0,0,,14,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.99612347046642,11.996596377538356]}"
7_000000000000000001a4_0,2019-10-03,0,0,0,0,0,,11,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.89021209846872,12.280464007320125]}"
7_000000000000000001cd_0,2019-10-03,0,0,0,0,0,,14,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.00124386758588,11.66916045647679]}"
7_00000000000000000199_0,2019-10-03,1,0,0,0,0,,14,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.48058032891022,12.8439771850483]}"
7_000000000000000001b0_0,2019-10-03,1,0,0,0,0,,14,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.53349109914485,12.620566173887775]}"
7_000000000000000001c3_0,2019-10-03,1,1,1,0,1,,11,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.78951095511891,10.659454077126448]}"
7_00000000000000000185_0,2019-10-03,0,0,0,0,0,,11,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.87682720073533,10.836871345740054]}"
7_000000000000000001ae_0,2019-10-03,0,0,0,0,0,,11,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.87601871697963,10.829415328881861]}"
7_000000000000000001d9_0,2019-10-03,0,0,1,0,0,,11,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.93207359070868,10.823127121893025]}"
7_000000000000000001f0_0,2019-10-03,0,0,0,0,0,,11,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.01301179780785,11.220721466644324]}"
7_00000000000000000182_0,2019-10-03,0,0,0,0,0,,11,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.87772551601945,10.851693547928026]}"
8_00000000000000000201_0,2019-10-04,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.5740096927405,11.351965329654186]}"
8_00000000000000000202_0,2019-10-04,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.09035674377054,12.598647280955259]}"
8_00000000000000000203_0,2019-10-04,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.58802341117276,11.383675859183606]}"
8_00000000000000000205_0,2019-10-04,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.53385499954035,11.2678830190606]}"
8_00000000000000000206_0,2019-10-04,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.1039258788426,12.767710217426552]}"
8_00000000000000000209_0,2019-10-04,0,0,0,0,0,,5,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.29158394169517,12.612391504802288]}"
8_0000000000000000020b_0,2019-10-04,0,0,0,0,0,,11,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.33227304978394,11.037375317155531]}"
8_0000000000000000020c_0,2019-10-04,0,0,0,0,0,,11,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.40162298971796,11.362026460836326]}"
8_0000000000000000020d_0,2019-10-04,0,1,1,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.45210830868548,11.539982718620402]}"
8_0000000000000000020f_0,2019-10-04,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.05415921210238,12.723063947805812]}"
8_00000000000000000210_0,2019-10-04,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.49199350730038,11.284861177930459]}"
8_00000000000000000212_0,2019-10-04,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.42614699697442,11.345587291136939]}"
8_00000000000000000213_0,2019-10-04,0,0,0,0,0,,11,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.46405590196427,11.161702152477673]}"
8_00000000000000000215_0,2019-10-04,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.52208706931839,11.297257928851309]}"
8_00000000000000000216_0,2019-10-04,0,0,0,0,0,,11,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.4673796685155,11.312888614794987]}"
8_00000000000000000217_0,2019-10-04,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.51166661202261,11.391491202155446]}"
8_00000000000000000219_0,2019-10-04,0,0,0,0,0,,5,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.18675054803842,12.71327231120891]}"
8_0000000000000000021a_0,2019-10-04,0,0,0,0,0,,11,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.84718279635939,10.97799667687523]}"
8_0000000000000000021b_0,2019-10-04,0,1,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.46558303794727,11.557949024302793]}"
8_0000000000000000021c_0,2019-10-04,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.07813965590653,12.620835668473012]}"
8_0000000000000000021d_0,2019-10-04,0,0,0,0,0,,5,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.23283412211376,12.726387714357054]}"
8_0000000000000000021f_0,2019-10-04,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.97465830945781,12.794839339006963]}"
8_00000000000000000220_0,2019-10-04,0,1,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.54158051098378,11.279022128583682]}"
8_00000000000000000221_0,2019-10-04,0,0,0,0,0,,5,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.32679790083266,12.704828147538187]}"
8_00000000000000000223_0,2019-10-04,0,0,0,0,0,,5,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.19744049991944,12.784598544768]}"
8_00000000000000000226_0,2019-10-04,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.11057341194508,12.782891745728174]}"
8_00000000000000000208_0,2019-10-04,1,1,0,0,0,,11,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.10697557652676,11.47728031178886]}"
8_0000000000000000020a_0,2019-10-04,1,1,0,1,0,,11,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.21073099184257,11.22691984210475]}"
8_0000000000000000020e_0,2019-10-04,1,1,1,1,1,,11,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.45812702108908,10.989854438625608]}"
8_00000000000000000214_0,2019-10-04,1,1,1,1,1,,1,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.18575782694404,11.454912261214284]}"
8_00000000000000000218_0,2019-10-04,1,1,1,1,1,,14,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.35742587773927,11.2739017314642]}"
8_0000000000000000021e_0,2019-10-04,1,1,1,1,1,,1,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.38994489102441,11.43865275457172]}"
8_00000000000000000224_0,2019-10-04,1,1,1,1,1,,11,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[104.94411101551589,10.973055942812573]}"
8_00000000000000000211_0,2019-10-04,0,0,0,0,0,,11,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.26310277290673,11.265727062378714]}"
8_00000000000000000227_0,2019-10-04,0,0,0,0,0,,14,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[105.15332864518733,11.414937231070965]}"
