system:index,Date_str,WaterPlane,bmaxGeeGrd,bmaxSnapRtc,edgeGeeGrd,edgeSnapRtc,latitude_209564535,lc,longitude_209564535,.geo
17_2_000000000000000002e6_0,2019-07-16,0,0,0,0,0,,5,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.21697803029474,22.446159088530276]}"
17_2_000000000000000002e7_0,2019-07-16,0,0,0,0,0,,5,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.24509529868767,22.44211666975174]}"
17_2_000000000000000002e8_0,2019-07-16,0,0,0,0,0,,8,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.23162056942589,22.43151654939913]}"
17_2_000000000000000002e9_0,2019-07-16,0,0,0,0,0,,5,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.21203729623208,22.429270761188832]}"
17_2_000000000000000002ea_0,2019-07-16,0,0,0,0,0,,8,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.26045649004612,22.419838450705576]}"
17_2_000000000000000002eb_0,2019-07-16,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.16640287979881,22.416694347211156]}"
17_2_000000000000000002ec_0,2019-07-16,0,0,0,0,0,,8,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.2302730964997,22.40537557463125]}"
17_2_000000000000000002ed_0,2019-07-16,0,0,0,0,0,,5,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.23305787388048,22.404836585460778]}"
17_2_000000000000000002ee_0,2019-07-16,0,0,0,0,0,,8,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.18086575587313,22.39980601986971]}"
17_2_000000000000000002ef_0,2019-07-16,0,0,0,0,0,,8,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.21841533474932,22.395044948863877]}"
17_2_000000000000000002f0_0,2019-07-16,0,0,0,0,0,,8,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.18688446827673,22.393607644409286]}"
17_2_000000000000000002f1_0,2019-07-16,0,0,0,0,0,,5,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.25282081013111,22.38722960589204]}"
17_2_000000000000000002f2_0,2019-07-16,0,0,0,0,0,,5,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.18706413133356,22.38606179602268]}"
17_2_000000000000000002f3_0,2019-07-16,0,0,0,0,0,,5,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.18284204949819,22.381121061960023]}"
17_2_000000000000000002f4_0,2019-07-16,0,0,0,0,0,,8,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.23871726017043,22.37815662152243]}"
17_2_000000000000000002f5_0,2019-07-16,0,0,0,0,0,,8,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.16236046102027,22.372317572175653]}"
17_2_000000000000000002f6_0,2019-07-16,0,0,0,0,0,,8,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.19694559945887,22.370431110079]}"
17_2_000000000000000002f7_0,2019-07-16,0,0,0,0,0,,5,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.22102044907328,22.369083637152823]}"
17_2_000000000000000002f8_0,2019-07-16,0,0,0,0,0,,5,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.2091626873229,22.36629885977205]}"
17_2_000000000000000002f9_0,2019-07-16,0,0,0,0,0,,8,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.24886822288099,22.362346272521926]}"
17_2_000000000000000002fa_0,2019-07-16,0,0,0,0,0,,5,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.23817827099995,22.360459810425276]}"
17_2_000000000000000002fb_0,2019-07-16,0,0,0,0,0,,5,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.21536106278332,22.35794452762974]}"
17_2_000000000000000002fc_0,2019-07-16,0,0,0,0,0,,5,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.20718639369784,22.356237728589914]}"
17_2_000000000000000002fd_0,2019-07-16,0,0,0,0,0,,5,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.19721509404411,22.35426143496485]}"
17_2_000000000000000002fe_0,2019-07-16,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.1761046848673,22.350488510771548]}"
17_2_000000000000000002ff_0,2019-07-16,0,0,0,0,0,,8,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.24258001589214,22.34276299932812]}"
17_2_00000000000000000300_0,2019-07-16,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.1618214718498,22.337103613038167]}"
17_2_00000000000000000301_0,2019-07-16,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.16523506992945,22.336025634697226]}"
17_2_00000000000000000302_0,2019-07-16,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.21284577998779,22.322820400020667]}"
17_2_00000000000000000303_0,2019-07-16,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.22290691116993,22.32255090543543]}"
17_2_00000000000000000304_0,2019-07-16,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.16613338521357,22.320933937924018]}"
17_2_00000000000000000305_0,2019-07-16,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.22389505798246,22.31428640482153]}"
17_2_00000000000000000306_0,2019-07-16,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.21706786182315,22.302787969184802]}"
17_2_00000000000000000307_0,2019-07-16,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.21320510610144,22.300721844031326]}"
17_2_00000000000000000308_0,2019-07-16,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.18706413133356,22.29955403416197]}"
17_2_00000000000000000309_0,2019-07-16,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.17942845141854,22.29721841442326]}"
17_2_0000000000000000030a_0,2019-07-16,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.17224192914559,22.294613300099314]}"
17_2_0000000000000000030b_0,2019-07-16,0,1,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.19721509404411,22.291738691190133]}"
17_2_0000000000000000030c_0,2019-07-16,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.18302171255502,22.286887788655886]}"
17_2_0000000000000000030d_0,2019-07-16,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.19002857177115,22.284013179746704]}"
17_2_0000000000000000030e_0,2019-07-16,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.19469981124857,22.2824860437637]}"
17_2_0000000000000000030f_0,2019-07-16,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.07055263898326,22.548746693976728]}"
17_2_00000000000000000310_0,2019-07-16,0,0,0,0,0,,5,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.12094812642236,22.534014323317166]}"
17_2_00000000000000000311_0,2019-07-16,0,0,0,0,0,,5,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.12930245856467,22.529343083839745]}"
17_2_00000000000000000312_0,2019-07-16,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.10289198921156,22.52539049658962]}"
17_2_00000000000000000313_0,2019-07-16,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.11214463663799,22.523863360606615]}"
17_2_00000000000000000314_0,2019-07-16,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.07333741636403,22.52215656156679]}"
17_2_00000000000000000315_0,2019-07-16,0,0,0,0,0,,5,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.08806978702358,22.519731110299666]}"
17_2_00000000000000000316_0,2019-07-16,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.07136112273896,22.51119711510053]}"
17_2_00000000000000000317_0,2019-07-16,0,0,0,0,0,,5,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.1107073321834,22.50895132689023]}"
17_2_00000000000000000318_0,2019-07-16,0,0,0,0,0,,5,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.11987014808142,22.506705538679935]}"
17_2_0000000000000000031b_0,2019-07-16,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.07432556317656,22.489907042866896]}"
17_2_0000000000000000031c_0,2019-07-16,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.10423946213774,22.47535433526416]}"
17_2_0000000000000000031d_0,2019-07-16,0,0,0,0,0,,8,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.14619078590611,22.474456019980042]}"
17_2_0000000000000000031e_0,2019-07-16,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.08025444405175,22.465383035610436]}"
17_2_00000000000000000320_0,2019-07-16,0,0,0,0,0,,5,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.12292442004743,22.46044230154778]}"
17_2_00000000000000000321_0,2019-07-16,0,0,0,0,0,,5,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.23054259108494,22.503651266713927]}"
17_2_00000000000000000322_0,2019-07-16,0,0,0,0,0,,5,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.18877093037338,22.502213962259336]}"
17_2_00000000000000000323_0,2019-07-16,0,0,0,0,0,,5,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.2723142517965,22.50338177212869]}"
17_2_00000000000000000324_0,2019-07-16,0,0,0,0,0,,5,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.15319764512225,22.499608847935388]}"
17_2_00000000000000000325_0,2019-07-16,0,0,0,0,0,,5,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.19371166443604,22.49915969029333]}"
17_2_00000000000000000326_0,2019-07-16,0,0,0,0,0,,5,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.16882833106592,22.494308787759085]}"
17_2_00000000000000000327_0,2019-07-16,0,0,0,0,0,,5,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.20889319273766,22.4854154664463]}"
17_2_00000000000000000328_0,2019-07-16,0,0,0,0,0,,8,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.25452760917094,22.4854154664463]}"
17_2_00000000000000000329_0,2019-07-16,0,0,0,0,0,,5,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.20386262714659,22.482361194480294]}"
17_2_0000000000000000032a_0,2019-07-16,0,0,0,0,0,,5,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.2392562493409,22.47571366137781]}"
17_2_0000000000000000032b_0,2019-07-16,0,0,0,0,0,,8,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.19218452845304,22.4673593292355]}"
17_2_0000000000000000032c_0,2019-07-16,0,0,0,0,0,,5,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.19910155614076,22.464844046439964]}"
17_2_0000000000000000032d_0,2019-07-16,0,0,0,0,0,,8,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.22775781370417,22.458466007922716]}"
17_2_00000000000000000385_0,2019-07-16,0,0,0,0,0,,5,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[95.94227321641098,23.707663242019322]}"
17_2_00000000000000000386_0,2019-07-16,0,0,0,0,0,,5,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.00389764490158,23.70712425284885]}"
17_2_00000000000000000388_0,2019-07-16,0,0,0,0,0,,5,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[95.96823452812204,23.69876992070654]}"
17_2_0000000000000000038d_0,2019-07-16,0,0,0,0,0,,7,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.08160191697793,23.684217213103803]}"
17_2_0000000000000000038f_0,2019-07-16,0,0,0,0,0,,8,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[95.96032935362179,23.680174794325264]}"
17_2_00000000000000000390_0,2019-07-16,0,0,0,0,0,,8,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[95.93948843903021,23.677929006114965]}"
17_2_00000000000000000391_0,2019-07-16,0,0,0,0,0,,5,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[95.94829192881458,23.675503554847843]}"
17_2_00000000000000000393_0,2019-07-16,0,0,0,0,0,,8,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[95.9664378975538,23.671640799126127]}"
17_2_00000000000000000394_0,2019-07-16,0,0,0,0,0,,5,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[95.97784650166211,23.667418717290765]}"
17_2_00000000000000000395_0,2019-07-16,0,0,0,0,0,,8,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[95.97928380611671,23.66562208672253]}"
17_2_00000000000000000397_0,2019-07-16,0,0,0,0,0,,8,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[95.98458386629302,23.66157966794399]}"
17_2_0000000000000000039d_0,2019-07-16,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.15849770529856,23.672898440523895]}"
17_2_0000000000000000039e_0,2019-07-16,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.1700859724637,23.663735624625875]}"
17_2_0000000000000000039f_0,2019-07-16,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.1513111830256,23.641098079466065]}"
17_2_000000000000000003a0_0,2019-07-16,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.1558027594462,23.638852291255766]}"
17_2_000000000000000003a1_0,2019-07-16,0,0,0,0,0,,5,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[95.96428194087191,23.718892183070814]}"
17_2_000000000000000003f0_0,2019-07-16,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.90347057041888,24.273422207957797]}"
17_2_000000000000000003f2_0,2019-07-16,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.90014680386763,24.270457767520202]}"
17_2_000000000000000003f6_0,2019-07-16,0,0,0,0,0,,5,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.8547818820196,24.262462761491538]}"
17_2_000000000000000003fd_0,2019-07-16,0,0,0,0,0,,5,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.90086545609493,24.246203254848975]}"
17_2_000000000000000003ff_0,2019-07-16,0,0,0,0,0,,8,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.86852610586662,24.242160836070436]}"
17_2_00000000000000000401_0,2019-07-16,0,0,0,0,0,,5,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.87616178578165,24.23955572174649]}"
17_2_00000000000000000403_0,2019-07-16,0,0,0,0,0,,5,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.77051990836918,24.235603134496365]}"
17_2_00000000000000000407_0,2019-07-16,0,0,0,0,0,,5,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.90023663539604,24.235153976854303]}"
17_2_0000000000000000040a_0,2019-07-16,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.84418176166699,24.22626065554152]}"
17_2_00000000000000000410_0,2019-07-16,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.83753422856451,24.220062280081095]}"
17_2_00000000000000000412_0,2019-07-16,0,0,0,0,0,,6,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.87975504691812,24.21646901894462]}"
17_2_00000000000000000413_0,2019-07-16,0,0,0,0,0,,5,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.87220919853152,24.215930029774146]}"
17_2_00000000000000000416_0,2019-07-16,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.82316118401859,24.210719801126253]}"
17_2_00000000000000000417_0,2019-07-16,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.77240637046583,24.203982436495355]}"
17_2_0000000000000000041b_0,2019-07-16,0,0,0,0,0,,5,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.88352797111142,24.199850186188407]}"
17_2_0000000000000000041c_0,2019-07-16,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.80196094331338,24.196526419637166]}"
17_2_00000000000000000420_0,2019-07-16,0,0,0,0,0,,8,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.87571262813958,24.187004277625498]}"
17_2_00000000000000000422_0,2019-07-16,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.83897153301909,24.182782195790136]}"
17_2_00000000000000000424_0,2019-07-16,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.85118862088312,24.177482135613833]}"
17_2_00000000000000000426_0,2019-07-16,0,0,0,0,0,,5,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.81759162925705,24.17415836906259]}"
17_2_00000000000000000427_0,2019-07-16,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.78650992042651,24.17236173849435]}"
17_2_00000000000000000428_0,2019-07-16,0,0,0,0,0,,5,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.8428342887408,24.171283760153408]}"
17_2_00000000000000000429_0,2019-07-16,0,0,0,0,0,,5,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.84669704446252,24.171373591681817]}"
17_2_0000000000000000042a_0,2019-07-16,0,0,0,0,0,,5,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.8592734584402,24.171283760153408]}"
17_2_0000000000000000042b_0,2019-07-16,0,0,0,0,0,,6,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.89951798316875,24.171822749323876]}"
17_2_0000000000000000042c_0,2019-07-16,0,0,0,0,0,,6,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.89897899399828,24.168139656658987]}"
17_2_0000000000000000042d_0,2019-07-16,0,0,0,0,0,,5,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.84418176166699,24.165175216221392]}"
17_2_0000000000000000042e_0,2019-07-16,0,0,0,0,0,,8,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.90194343443588,24.16535487927822]}"
17_2_0000000000000000042f_0,2019-07-16,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.8044762261089,24.163468417181566]}"
17_2_00000000000000000430_0,2019-07-16,0,0,0,0,0,,5,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.90257225513476,24.163917574823625]}"
17_2_00000000000000000432_0,2019-07-16,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.80151178567131,24.160144650630325]}"
17_2_00000000000000000433_0,2019-07-16,0,0,0,0,0,,5,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.85172761005359,24.16086330285762]}"
17_2_00000000000000000434_0,2019-07-16,0,0,0,0,0,,8,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.89430775452085,24.15951582993144]}"
17_2_00000000000000000435_0,2019-07-16,0,0,0,0,0,,5,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.83986984830321,24.15502425351084]}"
17_2_00000000000000000436_0,2019-07-16,0,0,0,0,0,,5,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.82810191808125,24.15179031848801]}"
17_2_00000000000000000437_0,2019-07-16,0,0,0,0,0,,5,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.83636641869515,24.1517004869596]}"
17_2_00000000000000000438_0,2019-07-16,0,0,0,0,0,,5,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.86107008900844,24.148646214993594]}"
17_2_00000000000000000439_0,2019-07-16,0,0,0,0,0,,8,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.83061720087679,24.147747899709476]}"
17_2_0000000000000000043a_0,2019-07-16,0,0,0,0,0,,5,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.827832423496,24.143974975516173]}"
17_2_0000000000000000043b_0,2019-07-16,0,1,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.81732213467181,24.143166491760464]}"
17_2_0000000000000000043c_0,2019-07-16,0,0,0,0,0,,6,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.8126508951944,24.13472232808974]}"
17_2_0000000000000000043d_0,2019-07-16,0,0,0,0,0,,6,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.85307508297977,24.13373418127721]}"
17_2_0000000000000000043e_0,2019-07-16,0,0,0,0,0,,6,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.84750552821824,24.133105360578327]}"
17_2_0000000000000000043f_0,2019-07-16,0,0,0,0,0,,5,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.81004578087044,24.132027382237382]}"
17_2_00000000000000000440_0,2019-07-16,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.78534211055715,24.125200186078075]}"
17_2_00000000000000000441_0,2019-07-16,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.79234896977329,24.123852713151894]}"
17_2_00000000000000000442_0,2019-07-16,0,0,0,0,0,,5,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.84256479415558,24.124301870793957]}"
17_2_00000000000000000443_0,2019-07-16,0,0,0,0,0,,5,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.87643128036687,24.12034928354383]}"
17_2_00000000000000000444_0,2019-07-16,0,0,0,0,0,,8,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.8022304378986,24.11819332686194]}"
17_2_00000000000000000445_0,2019-07-16,0,0,0,0,0,,5,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.90454854875982,24.116486527822115]}"
17_2_00000000000000000446_0,2019-07-16,0,0,0,0,0,,5,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.79315745352899,24.11253394057199]}"
17_2_00000000000000000447_0,2019-07-16,0,0,0,0,0,,5,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.82316118401859,24.1110966361174]}"
17_2_00000000000000000448_0,2019-07-16,0,0,0,0,0,,7,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.85648868105942,24.11073731000375]}"
17_2_00000000000000000449_0,2019-07-16,0,0,0,0,0,,5,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.84534957153635,24.108761016378686]}"
17_2_0000000000000000044a_0,2019-07-16,0,0,0,0,0,,5,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.83115619004725,24.107683038037745]}"
17_2_0000000000000000044b_0,2019-07-16,0,0,0,0,0,,5,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.83205450533137,24.107593206509332]}"
17_2_0000000000000000044c_0,2019-07-16,0,0,0,0,0,,5,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.83960035371798,24.10741354345251]}"
17_2_0000000000000000044d_0,2019-07-16,0,0,0,0,0,,8,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.81363904200693,24.10013718965114]}"
17_2_0000000000000000044e_0,2019-07-16,0,0,0,0,0,,5,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.83492911424055,24.095735444758954]}"
17_2_0000000000000000044f_0,2019-07-16,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.90014680386763,24.270457767520202]}"
17_2_00000000000000000450_0,2019-07-16,0,0,0,0,0,,5,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.97596461384732,24.27405102865668]}"
17_2_00000000000000000451_0,2019-07-16,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.94784734545438,24.270008609878143]}"
17_2_00000000000000000452_0,2019-07-16,0,0,0,0,0,,5,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.99123597367735,24.267942484724667]}"
17_2_00000000000000000453_0,2019-07-16,0,0,0,0,0,,5,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.96671196642089,24.265517033457545]}"
17_2_00000000000000000454_0,2019-07-16,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.90526720098711,24.264259392059778]}"
17_2_00000000000000000455_0,2019-07-16,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.94838633462486,24.261923772321065]}"
17_2_00000000000000000456_0,2019-07-16,0,0,0,0,0,,5,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.963028873756,24.26030680480965]}"
17_2_00000000000000000457_0,2019-07-16,0,0,0,0,0,,5,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.92044872928874,24.252581293366223]}"
17_2_00000000000000000458_0,2019-07-16,0,0,0,0,0,,5,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.9938410880013,24.253030451008282]}"
17_2_00000000000000000459_0,2019-07-16,0,0,0,0,0,,5,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.9615915693014,24.25204230419575]}"
17_2_0000000000000000045a_0,2019-07-16,0,0,0,0,0,,5,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.9164063105102,24.24925752681498]}"
17_2_0000000000000000045b_0,2019-07-16,0,0,0,0,0,,5,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.91712496273749,24.249077863758156]}"
17_2_0000000000000000045c_0,2019-07-16,0,0,0,0,0,,5,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.96015426484682,24.24880836917292]}"
17_2_0000000000000000045d_0,2019-07-16,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.90984860893613,24.24557443415009]}"
17_2_0000000000000000045e_0,2019-07-16,0,0,0,0,0,,5,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.967610281705,24.245394771093267]}"
17_2_0000000000000000045f_0,2019-07-16,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.92485047418091,24.24449645580915]}"
17_2_00000000000000000460_0,2019-07-16,0,0,0,0,0,,5,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.91613681592496,24.240723531615846]}"
17_2_00000000000000000461_0,2019-07-16,0,0,0,0,0,,5,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.94775751392596,24.237489596593015]}"
17_2_00000000000000000462_0,2019-07-16,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.95153043811926,24.229853916678]}"
17_2_00000000000000000463_0,2019-07-16,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.97371882563702,24.227428465410878]}"
17_2_00000000000000000464_0,2019-07-16,0,0,0,0,0,,5,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.96006443331841,24.226440318598346]}"
17_2_00000000000000000465_0,2019-07-16,0,0,0,0,0,,10,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.96940691227324,24.2253623402574]}"
17_2_00000000000000000466_0,2019-07-16,0,0,0,0,0,,5,,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.93275564868117,24.22473351955852]}"
