system:index,CID,Date,HYDRA,H_S_RLCMST,RLCMS,Slope,WaterPlane,first,system:time_start,.geo
1_1_1_1_1_2_0000000000000000027d,0,1570258800000,0,111.0,11.0,1,0,0.11477237939834595,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[105.02252039373084,11.423201670468906]}"
1_1_1_1_1_2_0000000000000000005e,0,1570258800000,1,1101.0,1.0,1,1,0.8705365061759949,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[105.49580186980627,11.943550372796974]}"
1_1_1_1_1_2_0000000000000000006c,0,1570258800000,1,1101.0,1.0,1,1,0.8514101505279541,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[105.04008093290021,11.230006683987309]}"
1_1_1_1_1_2_000000000000000002d5,0,1570258800000,1,1101.0,1.0,1,1,0.8743004202842712,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[105.53512841957772,12.158945350439678]}"
1_1_1_1_1_2_00000000000000000285,0,1570258800000,1,1104.0,4.0,1,1,0.8729064464569092,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[105.03265116833084,11.594134227192917]}"
1_1_1_1_1_2_00000000000000000152,3,1570258800000,1,1109.0,9.0,1,1,0.8699871897697449,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[105.65714366804153,12.297449069577775]}"
1_1_1_1_1_2_00000000000000000153,3,1570258800000,1,1109.0,9.0,1,1,0.8699819445610046,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[105.65747698777761,12.297488666365531]}"
1_1_1_1_1_2_00000000000000000154,3,1570258800000,1,1109.0,9.0,1,1,0.8698126673698425,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[105.65761883782594,12.297627473030193]}"
1_1_1_1_1_2_00000000000000000160,2,1570258800000,1,1109.0,9.0,1,1,0.8677049875259399,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[105.8669520471868,12.30504701970835]}"
1_1_1_1_1_2_00000000000000000161,2,1570258800000,1,1109.0,9.0,1,1,0.8682206273078918,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[105.86667818853769,12.30505237644531]}"
1_1_1_1_1_2_00000000000000000162,2,1570258800000,1,1109.0,9.0,1,1,0.8675674200057983,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[105.86707524602657,12.30503316370744]}"
1_1_1_1_1_2_00000000000000000289,0,1570258800000,1,1110.0,10.0,1,1,0.6699401140213013,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[105.08525150631041,11.705148079853096]}"
1_1_1_1_1_2_00000000000000000290,0,1570258800000,1,1110.0,10.0,1,1,0.8123617768287659,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[105.16113821901155,11.808161852102558]}"
1_1_1_1_1_2_00000000000000000293,0,1570258800000,1,1110.0,10.0,1,1,0.7589007019996643,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[105.21235244968345,11.840143946431544]}"
1_1_1_1_1_2_0000000000000000029b,0,1570258800000,1,1110.0,10.0,1,1,0.7861102819442749,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[105.43133676883579,11.813765220866845]}"
1_1_1_1_1_2_00000000000000000067,0,1570258800000,1,1114.0,14.0,1,1,0.8700913190841675,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[105.20532582829397,11.612859026189733]}"
1_1_1_1_1_2_00000000000000000281,0,1570258800000,1,1114.0,14.0,1,1,0.8541235327720642,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[105.19688414943447,11.469846036084723]}"
1_1_1_1_1_2_000000000000000002a8,0,1570258800000,1,1114.0,14.0,1,1,0.8744509816169739,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[105.4727648034075,12.125325582123857]}"
1_1_1_1_1_2_00000000000000000060,0,1570258800000,0,110.0,10.0,1,1,0.11360104382038116,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[105.43539054647248,11.786722126083685]}"
1_1_1_1_1_2_0000000000000000027f,0,1570258800000,0,209.0,9.0,2,0,0.0992540568113327,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[105.05693111412198,11.447532826213212]}"
1_1_1_1_1_2_00000000000000000282,26,1570258800000,0,209.0,9.0,2,0,0.10891252011060715,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[105.04128572833211,11.512569944809234]}"
1_1_1_1_1_2_00000000000000000283,26,1570258800000,0,209.0,9.0,2,0,0.11027651280164719,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[105.0413358133075,11.512668699050119]}"
1_1_1_1_1_2_000000000000000002a5,0,1570258800000,0,209.0,9.0,2,0,0.10155928879976273,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[105.46137547943142,11.990199025703454]}"
1_1_1_1_1_2_000000000000000002a6,0,1570258800000,0,209.0,9.0,2,0,0.09340431541204453,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[105.46405332803708,11.991002598816106]}"
1_1_1_1_1_2_000000000000000002a7,0,1570258800000,0,209.0,9.0,2,0,0.1475968211889267,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[105.48265852177136,12.004980873901854]}"
1_1_1_1_1_2_00000000000000000061,0,1570258800000,0,210.0,10.0,2,0,0.11825655400753021,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[105.35911659703308,11.826713148720547]}"
1_1_1_1_1_2_00000000000000000063,0,1570258800000,0,210.0,10.0,2,0,0.12611304223537445,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[105.10234985753101,11.77633473633636]}"
1_1_1_1_1_2_00000000000000000065,0,1570258800000,0,210.0,10.0,2,0,0.10828658193349838,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[105.33860487205315,11.74031171182102]}"
1_1_1_1_1_2_00000000000000000118,0,1570258800000,0,210.0,10.0,2,0,0.12085174024105072,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[105.64948380288041,12.049449849670443]}"
1_1_1_1_1_2_0000000000000000014a,0,1570258800000,0,210.0,10.0,2,0,0.10792990773916245,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[105.78013126148613,12.245741271777247]}"
1_1_1_1_1_2_00000000000000000159,0,1570258800000,0,210.0,10.0,2,0,0.1110256165266037,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[105.9581901953761,12.225990061895159]}"
1_1_1_1_1_2_0000000000000000028b,0,1570258800000,0,210.0,10.0,2,0,0.1739015430212021,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[105.23905634909065,11.738706495267206]}"
1_1_1_1_1_2_0000000000000000028c,0,1570258800000,0,210.0,10.0,2,0,0.07382168620824814,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[105.46397066923551,11.75898922195631]}"
1_1_1_1_1_2_0000000000000000028f,0,1570258800000,0,210.0,10.0,2,0,0.14764700829982758,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[105.08115494306624,11.777454850041895]}"
1_1_1_1_1_2_00000000000000000299,0,1570258800000,0,210.0,10.0,2,0,0.11557690799236298,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[105.486008868215,11.822349518857797]}"
1_1_1_1_1_2_0000000000000000006d,0,1570258800000,0,211.0,11.0,2,0,0.10567114502191544,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[105.01301902214188,11.220711877687474]}"
1_1_1_1_1_2_00000000000000000277,0,1570258800000,0,211.0,11.0,2,0,0.11483663320541382,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[105.09214562509125,11.335204447386381]}"
1_1_1_1_1_2_0000000000000000031e,0,1570258800000,0,204.0,4.0,2,0,0.11120682209730148,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[104.55106920808818,12.636983978743599]}"
1_1_1_1_1_2_00000000000000000165,0,1570258800000,0,206.0,6.0,2,0,0.10819036513566971,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[105.989576302443,12.34106205604457]}"
1_1_1_1_1_2_0000000000000000006a,0,1570258800000,0,214.0,14.0,2,0,0.13325880467891693,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[105.15336822111239,11.41495623121628]}"
1_1_1_1_1_2_0000000000000000014b,0,1570258800000,0,214.0,14.0,2,0,0.1555759161710739,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[105.684876494587,12.234787230209177]}"
1_1_1_1_1_2_0000000000000000014c,0,1570258800000,0,214.0,14.0,2,0,0.1217370331287384,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[105.60470133084824,12.234032680318945]}"
1_1_1_1_1_2_0000000000000000014e,0,1570258800000,0,214.0,14.0,2,0,0.11227114498615265,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[105.70314348887416,12.26889493583947]}"
1_1_1_1_1_2_000000000000000002a3,0,1570258800000,0,214.0,14.0,2,0,0.03361513093113899,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[105.38650884223671,12.004456870536183]}"
1_1_1_1_1_2_0000000000000000014d,0,1570258800000,0,201.0,1.0,2,1,0.764058530330658,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[105.72087179979644,12.281084778369916]}"
1_1_1_1_1_2_00000000000000000294,0,1570258800000,0,210.0,10.0,2,1,0.12359946966171265,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[105.15733918811677,11.945339573903789]}"
1_1_1_1_1_2_0000000000000000005f,0,1570258800000,0,211.0,11.0,2,1,0.11449761688709259,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[105.3745349417249,11.945107184878417]}"
1_1_1_1_1_2_00000000000000000276,0,1570258800000,0,211.0,11.0,2,1,0.10766784101724625,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[104.99402156472763,11.395939654603701]}"
1_1_1_1_1_2_000000000000000002a4,0,1570258800000,0,211.0,11.0,2,1,0.327827125787735,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[105.47647333355029,12.065932051079596]}"
1_1_1_1_1_2_0000000000000000005c,0,1570258800000,0,214.0,14.0,2,1,0.22195006906986237,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[105.1885768226063,11.997536253283341]}"
1_1_1_1_1_2_00000000000000000146,0,1570258800000,0,214.0,14.0,2,1,0.12806600332260132,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[105.6539447708759,12.134280384435131]}"
1_1_1_1_1_2_00000000000000000148,0,1570258800000,1,1204.0,4.0,2,1,0.8628935813903809,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[105.58889832043475,12.178649297992646]}"
1_1_1_1_1_2_00000000000000000151,3,1570258800000,1,1209.0,9.0,2,1,0.8702828884124756,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[105.65649179220269,12.297800748221242]}"
1_1_1_1_1_2_00000000000000000155,3,1570258800000,1,1209.0,9.0,2,1,0.8694478273391724,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[105.65631080827332,12.296607205739257]}"
1_1_1_1_1_2_00000000000000000156,6,1570258800000,1,1209.0,9.0,2,1,0.8737207651138306,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[105.65958717403385,12.296181883245508]}"
1_1_1_1_1_2_00000000000000000157,6,1570258800000,1,1209.0,9.0,2,1,0.8756518363952637,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[105.65935822682121,12.295895162655874]}"
1_1_1_1_1_2_0000000000000000029d,16,1570258800000,1,1209.0,9.0,2,1,0.4380858838558197,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[105.47759468533398,11.94649965771856]}"
1_1_1_1_1_2_00000000000000000158,0,1570258800000,1,1210.0,10.0,2,1,0.5860929489135742,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[105.9559493321679,12.211908907019652]}"
1_1_1_1_1_2_00000000000000000296,0,1570258800000,1,1210.0,10.0,2,1,0.7065722942352295,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[105.32563494983768,11.782581828055504]}"
1_1_1_1_1_2_00000000000000000298,0,1570258800000,1,1210.0,10.0,2,1,0.7150851488113403,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[105.3260834519952,11.799711337000556]}"
1_1_1_1_1_2_00000000000000000279,0,1570258800000,1,1211.0,11.0,2,1,0.8610516786575317,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[105.09554485493847,11.242263133325785]}"
1_1_1_1_1_2_0000000000000000005b,0,1570258800000,1,1214.0,14.0,2,1,0.725544810295105,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[105.09842666338271,12.02877645011639]}"
1_1_1_1_1_2_00000000000000000292,0,1570258800000,1,1214.0,14.0,2,1,0.7817309498786926,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[105.11859383217066,11.916646858194753]}"
1_1_1_1_1_2_000000000000000002a2,0,1570258800000,0,304.0,4.0,3,0,0.10497435182332993,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[105.34656369320626,11.953883025229183]}"
1_1_1_1_1_2_000000000000000002de,0,1570258800000,0,306.0,6.0,3,0,0.10880475491285324,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[105.5469005069434,12.217406265988838]}"
1_1_1_1_1_2_0000000000000000015a,0,1570258800000,0,309.0,9.0,3,0,0.11387945711612701,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[105.89154842063971,12.252857446696414]}"
1_1_1_1_1_2_0000000000000000027b,0,1570258800000,0,309.0,9.0,3,0,0.1166071817278862,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[105.01241346342931,11.518107732819084]}"
1_1_1_1_1_2_00000000000000000280,0,1570258800000,0,309.0,9.0,3,0,0.10653990507125854,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[105.04050660726443,11.44348183737233]}"
1_1_1_1_1_2_00000000000000000066,0,1570258800000,0,310.0,10.0,3,0,0.1683288812637329,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[105.06913102483806,11.721977523721245]}"
1_1_1_1_1_2_0000000000000000027a,0,1570258800000,0,310.0,10.0,3,0,0.1114659309387207,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[105.43138989836974,11.270440359469246]}"
1_1_1_1_1_2_00000000000000000287,0,1570258800000,0,310.0,10.0,3,0,0.10479088127613068,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[105.07592366504112,11.657808682681505]}"
1_1_1_1_1_2_0000000000000000029a,0,1570258800000,0,310.0,10.0,3,0,0.1071864664554596,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[105.46758226648669,11.806821866373484]}"
1_1_1_1_1_2_000000000000000002a0,0,1570258800000,0,310.0,10.0,3,0,0.11609095335006714,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[105.12154407947887,12.0511718368338]}"
1_1_1_1_1_2_00000000000000000357,0,1570258800000,0,310.0,10.0,3,0,0.11095812171697617,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[105.72615350151084,12.379208776518029]}"
1_1_1_1_1_2_00000000000000000068,0,1570258800000,0,311.0,11.0,3,0,0.10755866765975952,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[104.99000049252253,11.493318709872808]}"
1_1_1_1_1_2_00000000000000000278,0,1570258800000,0,311.0,11.0,3,0,0.23691165447235107,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[105.11248113091176,11.338577770769012]}"
1_1_1_1_1_2_0000000000000000027e,0,1570258800000,0,311.0,11.0,3,0,0.10797816514968872,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[105.05453749666816,11.54280216718767]}"
1_1_1_1_1_2_0000000000000000029c,0,1570258800000,0,314.0,14.0,3,0,0.11461832374334335,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[105.4812518326858,11.887518502633052]}"
1_1_1_1_1_2_000000000000000002a1,0,1570258800000,0,314.0,14.0,3,0,0.1790674924850464,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[105.22808522655835,11.994687783178714]}"
1_1_1_1_1_2_0000000000000000015e,0,1570258800000,1,1301.0,1.0,3,1,0.8748946189880371,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[105.96010482240935,12.268393738268239]}"
1_1_1_1_1_2_0000000000000000029e,17,1570258800000,1,1309.0,9.0,3,1,0.8568642139434814,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[105.47035481716803,11.922455946772097]}"
1_1_1_1_1_2_0000000000000000029f,17,1570258800000,1,1309.0,9.0,3,1,0.854282557964325,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[105.47044100981196,11.922213402979922]}"
1_1_1_1_1_2_00000000000000000064,0,1570258800000,1,1311.0,11.0,3,1,0.6681392788887024,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[105.03908772565973,11.712659366780745]}"
1_1_1_1_1_2_0000000000000000028a,0,1570258800000,1,1311.0,11.0,3,1,0.8644054532051086,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[105.15100382251262,11.597566726006779]}"
1_1_1_1_1_2_00000000000000000117,0,1570258800000,0,314.0,14.0,3,1,0.48632878065109253,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[105.87317961006246,12.293043102162711]}"
1_1_1_1_1_2_0000000000000000014f,0,1570258800000,0,404.0,4.0,4,0,0.1113002598285675,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[105.60224976814112,12.199331410450936]}"
1_1_1_1_1_2_0000000000000000015f,0,1570258800000,0,404.0,4.0,4,0,0.1240517646074295,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[105.86970610459244,12.222015571544294]}"
1_1_1_1_1_2_0000000000000000005d,0,1570258800000,0,406.0,6.0,4,0,0.10598967224359512,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[105.44699786789897,12.008824233228118]}"
1_1_1_1_1_2_0000000000000000015b,0,1570258800000,0,406.0,6.0,4,0,0.10618741810321808,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[105.82839910558708,12.167329394677784]}"
1_1_1_1_1_2_0000000000000000015c,0,1570258800000,0,406.0,6.0,4,0,0.10555819422006607,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[105.80529501303342,12.164085158598885]}"
1_1_1_1_1_2_0000000000000000015d,0,1570258800000,0,406.0,6.0,4,0,0.10583097487688065,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[105.84300115432278,12.197120260500538]}"
1_1_1_1_1_2_00000000000000000164,0,1570258800000,0,406.0,6.0,4,0,0.10415838658809662,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[105.81958234036414,12.373233850786049]}"
1_1_1_1_1_2_0000000000000000016b,0,1570258800000,0,406.0,6.0,4,0,0.10567393898963928,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[105.61881398453686,12.471854637768743]}"
1_1_1_1_1_2_00000000000000000350,0,1570258800000,0,406.0,6.0,4,0,0.10916920006275177,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[105.86225646818849,12.344595960095281]}"
1_1_1_1_1_2_00000000000000000352,0,1570258800000,0,406.0,6.0,4,0,0.1090836152434349,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[105.94746203936724,12.319138049465163]}"
1_1_1_1_1_2_00000000000000000353,0,1570258800000,0,406.0,6.0,4,0,0.10581932216882706,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[105.57214088660855,12.386345444874435]}"
1_1_1_1_1_2_00000000000000000354,0,1570258800000,0,406.0,6.0,4,0,0.10873197019100189,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[105.62411551512504,12.329184900872544]}"
1_1_1_1_1_2_00000000000000000355,0,1570258800000,0,406.0,6.0,4,0,0.10590732842683792,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[105.94443377689333,12.316074026487748]}"
1_1_1_1_1_2_00000000000000000356,0,1570258800000,0,406.0,6.0,4,0,0.10875799506902695,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[105.62061301193694,12.359791999695972]}"
1_1_1_1_1_2_00000000000000000358,0,1570258800000,0,406.0,6.0,4,0,0.10617376863956451,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[105.62864664693072,12.343596513782098]}"
1_1_1_1_1_2_00000000000000000359,0,1570258800000,0,406.0,6.0,4,0,0.10744895040988922,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[105.90763636343894,12.35949364489097]}"
1_1_1_1_1_2_0000000000000000006b,0,1570258800000,0,409.0,9.0,4,0,0.0992855653166771,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[105.04379078783404,11.433919422268653]}"
1_1_1_1_1_2_00000000000000000163,0,1570258800000,0,410.0,10.0,4,0,0.10778959840536118,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[105.81612034504168,12.324261581238899]}"
1_1_1_1_1_2_00000000000000000351,0,1570258800000,0,410.0,10.0,4,0,0.11437210440635681,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[105.8706767767969,12.335502592716118]}"
1_1_1_1_1_2_00000000000000000150,0,1570258800000,0,414.0,14.0,4,0,0.13329102098941803,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[105.73098942423236,12.30862676195408]}"
1_1_1_1_1_2_00000000000000000297,0,1570258800000,0,414.0,14.0,4,0,0.11314354091882706,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[105.3488687043248,11.852344510028]}"
1_1_1_1_1_2_00000000000000000295,0,1570258800000,1,1410.0,10.0,4,1,0.8460559844970703,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[105.22815812862025,11.940258866382797]}"
1_1_1_1_1_2_00000000000000000147,0,1570258800000,1,1414.0,14.0,4,1,0.855297327041626,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[105.57537520887621,12.204380288167654]}"
1_1_1_1_1_2_00000000000000000284,0,1570258800000,1,1414.0,14.0,4,1,0.8695860505104065,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[105.03443646094357,11.597756745427253]}"
1_1_1_1_1_2_00000000000000000069,0,1570258800000,1,1401.0,1.0,4,1,0.8724550008773804,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[105.18573771781757,11.454931411981889]}"
1_1_1_1_1_2_00000000000000000149,0,1570258800000,1,1404.0,4.0,4,1,0.7601659297943115,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[105.58317365126875,12.181430996435964]}"
1_1_1_1_2_000000000000000001a7,0,1570258800000,0,104.0,4.0,1,0,0.10817115008831024,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[103.86828179292125,12.799870923363779]}"
1_1_1_1_2_00000000000000000320,0,1570258800000,0,114.0,14.0,1,0,0.26044175028800964,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[104.5105688013201,12.662812165834097]}"
1_1_1_1_2_0000000000000000017a,0,1570258800000,1,1101.0,1.0,1,1,0.8652019500732422,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[103.88284599021648,12.951881148348368]}"
1_1_1_1_2_000000000000000002f1,0,1570258800000,1,1101.0,1.0,1,1,0.8674575686454773,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[104.39212217684734,12.721906552490433]}"
1_1_1_1_2_000000000000000002f3,0,1570258800000,1,1101.0,1.0,1,1,0.8610048890113831,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[104.36840253882278,12.675287151111798]}"
1_1_1_1_2_00000000000000000321,0,1570258800000,1,1101.0,1.0,1,1,0.8725653886795044,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[104.3787770880577,12.700766066605988]}"
1_1_1_1_2_000000000000000001aa,0,1570258800000,1,1110.0,10.0,1,1,0.7393038868904114,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[103.77613136376883,12.775449219500995]}"
1_1_1_1_2_000000000000000001b0,0,1570258800000,1,1114.0,14.0,1,1,0.8637099266052246,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[103.90721637107548,12.856081245371392]}"
1_1_1_1_2_000000000000000002f4,0,1570258800000,1,1114.0,14.0,1,1,0.8666417002677917,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[104.48950995599316,12.708358962840768]}"
1_1_1_1_2_000000000000000002f0,0,1570258800000,0,114.0,14.0,1,1,0.2334543913602829,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[104.52413540092188,12.761451862238397]}"
1_1_1_1_2_000000000000000001a8,0,1570258800000,0,204.0,4.0,2,0,0.10458732396364212,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[103.78432979083577,12.786908621196853]}"
1_1_1_1_2_000000000000000001ab,0,1570258800000,0,214.0,14.0,2,0,0.24845384061336517,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[103.80941127627501,12.873364723020039]}"
1_1_1_1_2_000000000000000001ac,0,1570258800000,0,214.0,14.0,2,0,0.1290162205696106,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[103.89410629431445,12.766096310307287]}"
1_1_1_1_2_000000000000000001b1,0,1570258800000,0,214.0,14.0,2,0,0.29054713249206543,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[103.83940560604684,12.892056622023844]}"
1_1_1_1_2_00000000000000000179,0,1570258800000,1,1214.0,14.0,2,1,0.8706206679344177,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[103.98321708039505,13.19451861620265]}"
1_1_1_1_2_0000000000000000017c,0,1570258800000,1,1214.0,14.0,2,1,0.833772599697113,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[104.55722422405118,12.775347808279122]}"
1_1_1_1_2_00000000000000000322,0,1570258800000,1,1214.0,14.0,2,1,0.855531632900238,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[104.57353882993982,12.744228016739752]}"
1_1_1_1_2_000000000000000001a9,0,1570258800000,0,304.0,4.0,3,0,0.1074533611536026,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[103.79191134522763,12.825291953067135]}"
1_1_1_1_2_000000000000000001ad,0,1570258800000,0,304.0,4.0,3,0,0.11118661612272263,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[103.72695935578591,12.862938183528236]}"
1_1_1_1_2_000000000000000001ae,0,1570258800000,0,304.0,4.0,3,0,0.11144573986530304,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[103.79758214961777,12.82628731281349]}"
1_1_1_1_2_0000000000000000031f,0,1570258800000,1,1304.0,4.0,3,1,0.6322288513183594,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[104.51397065965205,12.691280807964748]}"
1_1_1_1_2_0000000000000000017b,0,1570258800000,1,1314.0,14.0,3,1,0.6648225784301758,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[103.93950381422634,12.801747000392313]}"
1_1_1_1_2_000000000000000002f2,0,1570258800000,1,1314.0,14.0,3,1,0.7931675910949707,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[104.49101834100343,12.660225961636968]}"
1_1_1_1_2_000000000000000001af,0,1570258800000,0,414.0,14.0,4,1,0.2863953411579132,2019-10-05T07:00:00,"{""type"":""Point"",""coordinates"":[103.92801131098439,12.839633200599327]}"
1_1_1_2_00000000000000000178,0,1570086000000,0,114.0,14.0,1,0,0.17474505305290222,2019-10-03T07:00:00,"{""type"":""Point"",""coordinates"":[104.48058269962597,12.844017843396117]}"
