system:index,CID,Date,HYDRA,H_S_RLCMST,RLCMS,Slope,WaterPlane,first,system:time_start,.geo
1_1_2_0000000000000000004e,0,1570086000000,0,111.0,11.0,1,0,9.852428920567036E-4,2019-10-03T07:00:00,"{""type"":""Point"",""coordinates"":[104.83471796174614,11.147451419698752]}"
1_1_2_00000000000000000050,0,1570086000000,0,111.0,11.0,1,0,4.274745297152549E-4,2019-10-03T07:00:00,"{""type"":""Point"",""coordinates"":[104.79235479167393,11.11294323292402]}"
1_1_2_000000000000000000f9,0,1570086000000,0,111.0,11.0,1,0,2.483621756255161E-5,2019-10-03T07:00:00,"{""type"":""Point"",""coordinates"":[105.02039772619537,11.328883842342398]}"
1_1_2_000000000000000001e7,0,1570086000000,0,111.0,11.0,1,0,3.3799378434196115E-4,2019-10-03T07:00:00,"{""type"":""Point"",""coordinates"":[104.76799811208224,10.835595627698687]}"
1_1_2_00000000000000000208,0,1570086000000,0,111.0,11.0,1,0,3.250321315135807E-4,2019-10-03T07:00:00,"{""type"":""Point"",""coordinates"":[104.80039872753623,10.762262474642574]}"
1_1_2_0000000000000000020f,0,1570086000000,0,111.0,11.0,1,0,3.4046813379973173E-4,2019-10-03T07:00:00,"{""type"":""Point"",""coordinates"":[104.77394911939594,10.76624433922325]}"
1_1_2_0000000000000000021a,0,1570086000000,0,111.0,11.0,1,0,5.7810426369542256E-5,2019-10-03T07:00:00,"{""type"":""Point"",""coordinates"":[104.75339340357968,10.852131905189852]}"
1_1_2_00000000000000000244,0,1570086000000,0,104.0,4.0,1,1,0.003046008525416255,2019-10-03T07:00:00,"{""type"":""Point"",""coordinates"":[104.81286196433825,12.295279040041635]}"
1_1_2_00000000000000000038,0,1570086000000,1,1101.0,1.0,1,1,0.9291715621948242,2019-10-03T07:00:00,"{""type"":""Point"",""coordinates"":[104.82848586956283,12.156326126635761]}"
1_1_2_00000000000000000047,0,1570086000000,1,1101.0,1.0,1,1,0.8723811507225037,2019-10-03T07:00:00,"{""type"":""Point"",""coordinates"":[104.96055828782558,11.707232007121616]}"
1_1_2_0000000000000000004c,0,1570086000000,1,1101.0,1.0,1,1,0.9862127304077148,2019-10-03T07:00:00,"{""type"":""Point"",""coordinates"":[105.04008093290021,11.230006683987309]}"
1_1_2_000000000000000002e7,0,1570086000000,1,1101.0,1.0,1,1,0.9453085064888,2019-10-03T07:00:00,"{""type"":""Point"",""coordinates"":[104.39212217684734,12.721906552490433]}"
1_1_2_000000000000000002e8,0,1570086000000,1,1101.0,1.0,1,1,0.893153727054596,2019-10-03T07:00:00,"{""type"":""Point"",""coordinates"":[104.36840253882278,12.675287151111798]}"
1_1_2_000000000000000002ec,0,1570086000000,1,1101.0,1.0,1,1,0.8841201663017273,2019-10-03T07:00:00,"{""type"":""Point"",""coordinates"":[104.36290314779711,12.594125727945077]}"
1_1_2_00000000000000000317,0,1570086000000,1,1101.0,1.0,1,1,0.9625540971755981,2019-10-03T07:00:00,"{""type"":""Point"",""coordinates"":[104.5008112360757,12.496220046040552]}"
1_1_2_00000000000000000245,0,1570086000000,1,1104.0,4.0,1,1,0.8353802561759949,2019-10-03T07:00:00,"{""type"":""Point"",""coordinates"":[104.83632902521413,12.326464886248699]}"
1_1_2_00000000000000000246,0,1570086000000,1,1104.0,4.0,1,1,0.8334863185882568,2019-10-03T07:00:00,"{""type"":""Point"",""coordinates"":[104.84536678620707,12.282716977433248]}"
1_1_2_0000000000000000024c,0,1570086000000,1,1104.0,4.0,1,1,0.9309519529342651,2019-10-03T07:00:00,"{""type"":""Point"",""coordinates"":[104.88618291150652,12.27508789239163]}"
1_1_2_0000000000000000031d,0,1570086000000,1,1104.0,4.0,1,1,0.8621050715446472,2019-10-03T07:00:00,"{""type"":""Point"",""coordinates"":[104.56058332621483,12.686348184904505]}"
1_1_2_000000000000000001e8,0,1570086000000,1,1111.0,11.0,1,1,0.9250283241271973,2019-10-03T07:00:00,"{""type"":""Point"",""coordinates"":[104.78950512327508,10.659480276835616]}"
1_1_2_00000000000000000206,0,1570086000000,1,1111.0,11.0,1,1,0.8667057156562805,2019-10-03T07:00:00,"{""type"":""Point"",""coordinates"":[104.80482493503261,10.699319948447974]}"
1_1_2_000000000000000002e9,0,1570086000000,1,1114.0,14.0,1,1,0.9702226519584656,2019-10-03T07:00:00,"{""type"":""Point"",""coordinates"":[104.48950995599316,12.708358962840768]}"
1_1_2_000000000000000002eb,0,1570086000000,1,1114.0,14.0,1,1,0.9670246243476868,2019-10-03T07:00:00,"{""type"":""Point"",""coordinates"":[104.42210129786542,12.571821638769748]}"
1_1_2_000000000000000002e6,0,1570086000000,0,114.0,14.0,1,1,0.007597771473228931,2019-10-03T07:00:00,"{""type"":""Point"",""coordinates"":[104.52413540092188,12.761451862238397]}"
1_1_2_000000000000000000f5,0,1570086000000,0,111.0,11.0,1,1,0.001376996748149395,2019-10-03T07:00:00,"{""type"":""Point"",""coordinates"":[104.79824727779348,11.150427928369075]}"
1_1_2_000000000000000000f7,0,1570086000000,0,209.0,9.0,2,0,9.228340059053153E-5,2019-10-03T07:00:00,"{""type"":""Point"",""coordinates"":[105.03439473005758,11.290005946726195]}"
1_1_2_000000000000000000fc,0,1570086000000,0,209.0,9.0,2,0,8.030304888961837E-5,2019-10-03T07:00:00,"{""type"":""Point"",""coordinates"":[104.99954987955657,11.35849983086878]}"
1_1_2_000000000000000000fd,0,1570086000000,0,209.0,9.0,2,0,2.0452748918773108E-19,2019-10-03T07:00:00,"{""type"":""Point"",""coordinates"":[104.95103182861142,11.509282694324549]}"
1_1_2_000000000000000000ff,0,1570086000000,0,209.0,9.0,2,0,2.5803169023674855E-7,2019-10-03T07:00:00,"{""type"":""Point"",""coordinates"":[104.94850355642905,11.470231067032227]}"
1_1_2_00000000000000000100,0,1570086000000,0,209.0,9.0,2,0,4.641257191906334E-7,2019-10-03T07:00:00,"{""type"":""Point"",""coordinates"":[104.99775198522802,11.469970736851069]}"
1_1_2_00000000000000000107,0,1570086000000,0,209.0,9.0,2,0,0.0024031742941588163,2019-10-03T07:00:00,"{""type"":""Point"",""coordinates"":[104.9269355831017,11.610588450685736]}"
1_1_2_00000000000000000215,0,1570086000000,0,209.0,9.0,2,0,1.3162044120351626E-14,2019-10-03T07:00:00,"{""type"":""Point"",""coordinates"":[104.8889356375097,10.617133387590567]}"
1_1_2_00000000000000000033,0,1570086000000,0,210.0,10.0,2,0,3.416596446186304E-4,2019-10-03T07:00:00,"{""type"":""Point"",""coordinates"":[104.38405625397058,12.436517843158512]}"
1_1_2_00000000000000000037,0,1570086000000,0,210.0,10.0,2,0,0.0014934869250282645,2019-10-03T07:00:00,"{""type"":""Point"",""coordinates"":[104.64995886773224,12.247865153832903]}"
1_1_2_0000000000000000003a,0,1570086000000,0,210.0,10.0,2,0,5.201475232752273E-6,2019-10-03T07:00:00,"{""type"":""Point"",""coordinates"":[104.97958679773325,12.105756582361657]}"
1_1_2_0000000000000000003e,0,1570086000000,0,210.0,10.0,2,0,0.0010340282460674644,2019-10-03T07:00:00,"{""type"":""Point"",""coordinates"":[105.00843128931454,11.99328570199176]}"
1_1_2_0000000000000000004d,0,1570086000000,0,210.0,10.0,2,0,5.05652220454067E-4,2019-10-03T07:00:00,"{""type"":""Point"",""coordinates"":[104.71690338993021,11.132028249097308]}"
1_1_2_000000000000000000e9,0,1570086000000,0,210.0,10.0,2,0,4.978824290446937E-4,2019-10-03T07:00:00,"{""type"":""Point"",""coordinates"":[104.7171207399675,10.928562279044359]}"
1_1_2_000000000000000000ec,0,1570086000000,0,210.0,10.0,2,0,6.188841070979834E-4,2019-10-03T07:00:00,"{""type"":""Point"",""coordinates"":[104.69131407283898,11.059367493626434]}"
1_1_2_0000000000000000010e,0,1570086000000,0,210.0,10.0,2,0,0.7659834623336792,2019-10-03T07:00:00,"{""type"":""Point"",""coordinates"":[104.91448116171803,11.922696571530395]}"
1_1_2_00000000000000000114,0,1570086000000,0,210.0,10.0,2,0,4.7209375770762563E-4,2019-10-03T07:00:00,"{""type"":""Point"",""coordinates"":[104.98226481680234,12.16990843266231]}"
1_1_2_0000000000000000020c,0,1570086000000,0,210.0,10.0,2,0,0.022897595539689064,2019-10-03T07:00:00,"{""type"":""Point"",""coordinates"":[104.77423616133996,10.654535818343849]}"
1_1_2_00000000000000000212,0,1570086000000,0,210.0,10.0,2,0,3.361743874847889E-4,2019-10-03T07:00:00,"{""type"":""Point"",""coordinates"":[104.76363184865846,10.692602317209415]}"
1_1_2_0000000000000000021c,0,1570086000000,0,210.0,10.0,2,0,6.441255682148039E-4,2019-10-03T07:00:00,"{""type"":""Point"",""coordinates"":[104.87541289186238,10.84830422864152]}"
1_1_2_00000000000000000243,0,1570086000000,0,210.0,10.0,2,0,2.9237320995889604E-4,2019-10-03T07:00:00,"{""type"":""Point"",""coordinates"":[104.3867662833445,12.431887247413941]}"
1_1_2_00000000000000000313,0,1570086000000,0,210.0,10.0,2,0,0.0013453778810799122,2019-10-03T07:00:00,"{""type"":""Point"",""coordinates"":[104.33155540181976,12.458719464072935]}"
1_1_2_0000000000000000004f,0,1570086000000,0,211.0,11.0,2,0,4.2056682286784053E-4,2019-10-03T07:00:00,"{""type"":""Point"",""coordinates"":[105.01301902214188,11.220711877687474]}"
1_1_2_000000000000000000ed,0,1570086000000,0,211.0,11.0,2,0,0.0013229267206043005,2019-10-03T07:00:00,"{""type"":""Point"",""coordinates"":[104.81221903680877,11.012625659622453]}"
1_1_2_000000000000000000f0,0,1570086000000,0,211.0,11.0,2,0,2.0320210023783147E-4,2019-10-03T07:00:00,"{""type"":""Point"",""coordinates"":[104.74430621480417,11.005509957064232]}"
1_1_2_000000000000000000f8,0,1570086000000,0,211.0,11.0,2,0,1.4887028373777866E-4,2019-10-03T07:00:00,"{""type"":""Point"",""coordinates"":[105.02437053835634,11.239817366610344]}"
1_1_2_000000000000000000fa,0,1570086000000,0,211.0,11.0,2,0,6.499989831354469E-5,2019-10-03T07:00:00,"{""type"":""Point"",""coordinates"":[105.03857899759949,11.185913518229208]}"
1_1_2_0000000000000000010d,0,1570086000000,0,211.0,11.0,2,0,0.0072830007411539555,2019-10-03T07:00:00,"{""type"":""Point"",""coordinates"":[105.003350715405,11.912941413862596]}"
1_1_2_000000000000000001e5,0,1570086000000,0,211.0,11.0,2,0,7.845904910936952E-4,2019-10-03T07:00:00,"{""type"":""Point"",""coordinates"":[104.87775039481485,10.851685640046629]}"
1_1_2_000000000000000001e6,0,1570086000000,0,211.0,11.0,2,0,3.178496626787819E-5,2019-10-03T07:00:00,"{""type"":""Point"",""coordinates"":[104.74433989373064,10.86543531611381]}"
1_1_2_00000000000000000207,0,1570086000000,0,211.0,11.0,2,0,2.8149090940132737E-4,2019-10-03T07:00:00,"{""type"":""Point"",""coordinates"":[104.79274330483938,10.70991604077586]}"
1_1_2_00000000000000000209,0,1570086000000,0,211.0,11.0,2,0,0.12761518359184265,2019-10-03T07:00:00,"{""type"":""Point"",""coordinates"":[104.84796138043492,10.763330955892144]}"
1_1_2_0000000000000000020a,0,1570086000000,0,211.0,11.0,2,0,8.021749090403318E-4,2019-10-03T07:00:00,"{""type"":""Point"",""coordinates"":[104.82021252502486,10.753996211697029]}"
1_1_2_0000000000000000020b,0,1570086000000,0,211.0,11.0,2,0,8.445030107395723E-5,2019-10-03T07:00:00,"{""type"":""Point"",""coordinates"":[104.81267043192912,10.748290268999911]}"
1_1_2_0000000000000000020e,0,1570086000000,0,211.0,11.0,2,0,1.9020645413547754E-4,2019-10-03T07:00:00,"{""type"":""Point"",""coordinates"":[104.8205471696521,10.771581214116347]}"
1_1_2_00000000000000000210,0,1570086000000,0,211.0,11.0,2,0,0.0056213559582829475,2019-10-03T07:00:00,"{""type"":""Point"",""coordinates"":[104.78641968684686,10.632173770489189]}"
1_1_2_00000000000000000216,0,1570086000000,0,211.0,11.0,2,0,2.1057421690784395E-4,2019-10-03T07:00:00,"{""type"":""Point"",""coordinates"":[104.87362408172076,10.7383142307605]}"
1_1_2_00000000000000000217,0,1570086000000,0,211.0,11.0,2,0,0.0015938886208459735,2019-10-03T07:00:00,"{""type"":""Point"",""coordinates"":[104.90563659476572,10.746608493697655]}"
1_1_2_00000000000000000218,0,1570086000000,0,211.0,11.0,2,0,5.6950852740556E-4,2019-10-03T07:00:00,"{""type"":""Point"",""coordinates"":[104.83588031046015,10.846072455974774]}"
1_1_2_0000000000000000024a,0,1570086000000,0,204.0,4.0,2,0,6.074529374018312E-4,2019-10-03T07:00:00,"{""type"":""Point"",""coordinates"":[104.86910397512487,12.409688265965311]}"
1_1_2_0000000000000000031a,0,1570086000000,0,204.0,4.0,2,0,6.762387347407639E-4,2019-10-03T07:00:00,"{""type"":""Point"",""coordinates"":[104.51709061401216,12.71683574497768]}"
1_1_2_00000000000000000035,0,1570086000000,0,214.0,14.0,2,0,0.0010600493988022208,2019-10-03T07:00:00,"{""type"":""Point"",""coordinates"":[104.97072443722263,12.304750210513244]}"
1_1_2_00000000000000000112,0,1570086000000,0,214.0,14.0,2,0,0.040634963661432266,2019-10-03T07:00:00,"{""type"":""Point"",""coordinates"":[104.788642396308,12.235833035644031]}"
1_1_2_00000000000000000314,0,1570086000000,0,214.0,14.0,2,0,9.393691434524953E-4,2019-10-03T07:00:00,"{""type"":""Point"",""coordinates"":[104.42093417002926,12.505163182773924]}"
1_1_2_00000000000000000115,0,1570086000000,0,214.0,14.0,2,1,0.7218867540359497,2019-10-03T07:00:00,"{""type"":""Point"",""coordinates"":[104.85341163007315,12.21315681452536]}"
1_1_2_000000000000000002ed,0,1570086000000,0,214.0,14.0,2,1,0.006497041322290897,2019-10-03T07:00:00,"{""type"":""Point"",""coordinates"":[104.5486395729023,12.612372996198765]}"
1_1_2_00000000000000000316,0,1570086000000,0,214.0,14.0,2,1,0.038865625858306885,2019-10-03T07:00:00,"{""type"":""Point"",""coordinates"":[104.44429438026171,12.5041485913422]}"
1_1_2_000000000000000000ea,0,1570086000000,1,1204.0,4.0,2,1,0.988701581954956,2019-10-03T07:00:00,"{""type"":""Point"",""coordinates"":[104.92378889023102,10.956095411036886]}"
1_1_2_000000000000000000f3,0,1570086000000,1,1204.0,4.0,2,1,0.9876584410667419,2019-10-03T07:00:00,"{""type"":""Point"",""coordinates"":[104.90708349649158,10.971403826943337]}"
1_1_2_000000000000000000f4,0,1570086000000,1,1211.0,11.0,2,1,0.9883878827095032,2019-10-03T07:00:00,"{""type"":""Point"",""coordinates"":[104.88838568705847,11.024505974891623]}"
1_1_2_000000000000000001e9,0,1570086000000,1,1211.0,11.0,2,1,0.976810097694397,2019-10-03T07:00:00,"{""type"":""Point"",""coordinates"":[104.92400094148665,10.655061374986941]}"
1_1_2_00000000000000000034,0,1570086000000,1,1214.0,14.0,2,1,0.9571534991264343,2019-10-03T07:00:00,"{""type"":""Point"",""coordinates"":[104.96702711213246,12.264987047835007]}"
1_1_2_00000000000000000039,0,1570086000000,1,1214.0,14.0,2,1,0.8292596340179443,2019-10-03T07:00:00,"{""type"":""Point"",""coordinates"":[104.85038575458012,12.246121757365785]}"
1_1_2_0000000000000000003d,0,1570086000000,1,1214.0,14.0,2,1,0.8938154578208923,2019-10-03T07:00:00,"{""type"":""Point"",""coordinates"":[104.8489996085949,11.967644401228323]}"
1_1_2_00000000000000000110,0,1570086000000,1,1214.0,14.0,2,1,0.9355353713035583,2019-10-03T07:00:00,"{""type"":""Point"",""coordinates"":[105.03496514665171,11.96210749516735]}"
1_1_2_00000000000000000103,0,1570086000000,0,304.0,4.0,3,0,3.037713759113103E-4,2019-10-03T07:00:00,"{""type"":""Point"",""coordinates"":[105.06796564382957,11.40420093536357]}"
1_1_2_0000000000000000004a,0,1570086000000,0,309.0,9.0,3,0,1.0634449765234422E-8,2019-10-03T07:00:00,"{""type"":""Point"",""coordinates"":[105.00448664534596,11.400352553321863]}"
1_1_2_000000000000000000f6,0,1570086000000,0,309.0,9.0,3,0,5.8281426275267384E-24,2019-10-03T07:00:00,"{""type"":""Point"",""coordinates"":[105.02392979097644,11.244230320661794]}"
1_1_2_00000000000000000105,0,1570086000000,0,309.0,9.0,3,0,1.8625802011840165E-9,2019-10-03T07:00:00,"{""type"":""Point"",""coordinates"":[104.93792521375464,11.538859186867226]}"
1_1_2_0000000000000000003f,0,1570086000000,0,310.0,10.0,3,0,0.0010868406388908625,2019-10-03T07:00:00,"{""type"":""Point"",""coordinates"":[104.70806426862646,11.982750737900135]}"
1_1_2_00000000000000000040,0,1570086000000,0,310.0,10.0,3,0,0.7430910468101501,2019-10-03T07:00:00,"{""type"":""Point"",""coordinates"":[104.87287366503905,11.90592785083298]}"
1_1_2_00000000000000000041,0,1570086000000,0,310.0,10.0,3,0,0.0015830887714400887,2019-10-03T07:00:00,"{""type"":""Point"",""coordinates"":[104.91698614182921,11.885020920754984]}"
1_1_2_00000000000000000051,0,1570086000000,0,310.0,10.0,3,0,3.0008546309545636E-4,2019-10-03T07:00:00,"{""type"":""Point"",""coordinates"":[104.71579845318061,10.952789662743127]}"
1_1_2_0000000000000000010c,0,1570086000000,0,310.0,10.0,3,0,0.001180532737635076,2019-10-03T07:00:00,"{""type"":""Point"",""coordinates"":[104.71263387985333,12.067771499775134]}"
1_1_2_0000000000000000010f,0,1570086000000,0,310.0,10.0,3,0,8.609148790128529E-5,2019-10-03T07:00:00,"{""type"":""Point"",""coordinates"":[104.96922680186388,12.02968989595543]}"
1_1_2_0000000000000000020d,0,1570086000000,0,310.0,10.0,3,0,2.7997972210869193E-4,2019-10-03T07:00:00,"{""type"":""Point"",""coordinates"":[104.82008885914189,10.617043161203572]}"
1_1_2_00000000000000000048,0,1570086000000,0,311.0,11.0,3,0,1.85920245712623E-4,2019-10-03T07:00:00,"{""type"":""Point"",""coordinates"":[105.0145802648045,11.341413564432642]}"
1_1_2_00000000000000000045,0,1570086000000,0,314.0,14.0,3,0,0.0010374033590778708,2019-10-03T07:00:00,"{""type"":""Point"",""coordinates"":[105.00120718918834,11.669194095593507]}"
1_1_2_00000000000000000315,0,1570086000000,0,314.0,14.0,3,0,1.9236466323491186E-4,2019-10-03T07:00:00,"{""type"":""Point"",""coordinates"":[104.32924559441106,12.520251897045624]}"
1_1_2_00000000000000000043,0,1570086000000,1,1311.0,11.0,3,1,0.7798985838890076,2019-10-03T07:00:00,"{""type"":""Point"",""coordinates"":[105.00852338699939,11.876238964227662]}"
1_1_2_00000000000000000044,0,1570086000000,1,1311.0,11.0,3,1,0.7886934280395508,2019-10-03T07:00:00,"{""type"":""Point"",""coordinates"":[105.03908772565973,11.712659366780745]}"
1_1_2_0000000000000000003c,0,1570086000000,1,1314.0,14.0,3,1,0.9548842906951904,2019-10-03T07:00:00,"{""type"":""Point"",""coordinates"":[105.05816943389283,11.994060874286289]}"
1_1_2_00000000000000000111,0,1570086000000,1,1314.0,14.0,3,1,0.898329496383667,2019-10-03T07:00:00,"{""type"":""Point"",""coordinates"":[104.77619986476434,12.22127916598465]}"
1_1_2_000000000000000002ea,0,1570086000000,1,1314.0,14.0,3,1,0.8946583867073059,2019-10-03T07:00:00,"{""type"":""Point"",""coordinates"":[104.49101834100343,12.660225961636968]}"
1_1_2_000000000000000002ef,0,1570086000000,1,1314.0,14.0,3,1,0.9639792442321777,2019-10-03T07:00:00,"{""type"":""Point"",""coordinates"":[104.41339340104247,12.53479865922334]}"
1_1_2_0000000000000000031b,0,1570086000000,1,1314.0,14.0,3,1,0.9300529360771179,2019-10-03T07:00:00,"{""type"":""Point"",""coordinates"":[104.48784943529178,12.690527014434549]}"
1_1_2_00000000000000000046,0,1570086000000,0,314.0,14.0,3,1,0.023499907925724983,2019-10-03T07:00:00,"{""type"":""Point"",""coordinates"":[105.01181563611559,11.698332604407469]}"
1_1_2_00000000000000000104,0,1570086000000,0,404.0,4.0,4,0,2.657674194779247E-4,2019-10-03T07:00:00,"{""type"":""Point"",""coordinates"":[105.06444446156131,11.507421171310435]}"
1_1_2_00000000000000000318,0,1570086000000,0,404.0,4.0,4,0,5.16071857418865E-4,2019-10-03T07:00:00,"{""type"":""Point"",""coordinates"":[104.49141017885323,12.528691473135735]}"
1_1_2_00000000000000000319,0,1570086000000,0,404.0,4.0,4,0,0.002448702696710825,2019-10-03T07:00:00,"{""type"":""Point"",""coordinates"":[104.5320608042443,12.683857665891658]}"
1_1_2_00000000000000000116,0,1570086000000,0,406.0,6.0,4,0,2.2387184435501695E-4,2019-10-03T07:00:00,"{""type"":""Point"",""coordinates"":[104.3608813160073,12.41277773877255]}"
1_1_2_00000000000000000213,0,1570086000000,0,406.0,6.0,4,0,2.1758464572485536E-4,2019-10-03T07:00:00,"{""type"":""Point"",""coordinates"":[104.81340720603356,10.642179866147204]}"
1_1_2_0000000000000000021b,0,1570086000000,0,406.0,6.0,4,0,0.0014310447731986642,2019-10-03T07:00:00,"{""type"":""Point"",""coordinates"":[104.75546305620146,10.90943503869591]}"
1_1_2_000000000000000000f1,49,1570086000000,0,409.0,9.0,4,0,1.8827309759217314E-5,2019-10-03T07:00:00,"{""type"":""Point"",""coordinates"":[104.78453653827641,10.994551402680946]}"
1_1_2_00000000000000000211,0,1570086000000,0,409.0,9.0,4,0,8.249051575148769E-7,2019-10-03T07:00:00,"{""type"":""Point"",""coordinates"":[104.82874535403994,10.65336271092378]}"
1_1_2_00000000000000000248,1,1570086000000,0,409.0,9.0,4,0,4.6190316788852215E-4,2019-10-03T07:00:00,"{""type"":""Point"",""coordinates"":[104.68170505926601,12.267870206424405]}"
1_1_2_0000000000000000010b,0,1570086000000,0,410.0,10.0,4,0,2.634331467561424E-4,2019-10-03T07:00:00,"{""type"":""Point"",""coordinates"":[104.68423408330891,12.011943406300151]}"
1_1_2_00000000000000000113,0,1570086000000,0,410.0,10.0,4,0,3.179304185323417E-4,2019-10-03T07:00:00,"{""type"":""Point"",""coordinates"":[104.90586164291317,12.0781791264918]}"
1_1_2_00000000000000000036,0,1570086000000,0,414.0,14.0,4,0,9.314522612839937E-4,2019-10-03T07:00:00,"{""type"":""Point"",""coordinates"":[104.80174234172034,12.21522975513811]}"
1_1_2_00000000000000000109,0,1570086000000,0,414.0,14.0,4,0,0.0013563951943069696,2019-10-03T07:00:00,"{""type"":""Point"",""coordinates"":[105.05397265080612,11.635843934807298]}"
1_1_2_00000000000000000247,0,1570086000000,0,414.0,14.0,4,0,6.79986085742712E-4,2019-10-03T07:00:00,"{""type"":""Point"",""coordinates"":[104.7100558693862,12.254026576330586]}"
1_1_2_000000000000000000fb,43,1570086000000,1,1409.0,9.0,4,1,0.9622243046760559,2019-10-03T07:00:00,"{""type"":""Point"",""coordinates"":[105.05851740301541,11.304282366186007]}"
1_1_2_00000000000000000108,16,1570086000000,1,1409.0,9.0,4,1,0.9698246717453003,2019-10-03T07:00:00,"{""type"":""Point"",""coordinates"":[104.93570602243379,11.568599243438518]}"
1_1_2_000000000000000000eb,0,1570086000000,1,1410.0,10.0,4,1,0.9754028916358948,2019-10-03T07:00:00,"{""type"":""Point"",""coordinates"":[104.80272603245383,11.040794329731503]}"
1_1_2_000000000000000000ee,0,1570086000000,1,1410.0,10.0,4,1,0.9873644709587097,2019-10-03T07:00:00,"{""type"":""Point"",""coordinates"":[104.80833328651198,10.978428342627017]}"
1_1_2_000000000000000000ef,0,1570086000000,1,1410.0,10.0,4,1,0.9880997538566589,2019-10-03T07:00:00,"{""type"":""Point"",""coordinates"":[104.80363911862578,10.979583588270565]}"
1_1_2_0000000000000000010a,0,1570086000000,1,1410.0,10.0,4,1,0.796055793762207,2019-10-03T07:00:00,"{""type"":""Point"",""coordinates"":[104.77054486434288,12.019223346535007]}"
1_1_2_00000000000000000042,0,1570086000000,1,1414.0,14.0,4,1,0.7984330058097839,2019-10-03T07:00:00,"{""type"":""Point"",""coordinates"":[104.9688094565607,11.89103323705226]}"
1_1_2_000000000000000002ee,0,1570086000000,1,1414.0,14.0,4,1,0.9193922877311707,2019-10-03T07:00:00,"{""type"":""Point"",""coordinates"":[104.52497141751988,12.48694517746005]}"
1_1_2_00000000000000000249,0,1570086000000,1,1404.0,4.0,4,1,0.8630921244621277,2019-10-03T07:00:00,"{""type"":""Point"",""coordinates"":[104.87355602692688,12.258715813251227]}"
1_2_0000000000000000023f,0,1571122800000,0,104.0,4.0,1,0,0.00220738654024899,2019-10-15T07:00:00,"{""type"":""Point"",""coordinates"":[103.6232350758525,13.040146567377693]}"
1_2_00000000000000000240,0,1571122800000,0,104.0,4.0,1,0,0.0025145031977444887,2019-10-15T07:00:00,"{""type"":""Point"",""coordinates"":[103.64310007030133,13.06768357929867]}"
1_2_000000000000000001d8,0,1571122800000,0,110.0,10.0,1,0,5.436415904114256E-6,2019-10-15T07:00:00,"{""type"":""Point"",""coordinates"":[104.20724904608288,13.207782660401556]}"
1_2_000000000000000001da,0,1571122800000,0,110.0,10.0,1,0,1.458242149965372E-5,2019-10-15T07:00:00,"{""type"":""Point"",""coordinates"":[104.23363839143013,13.196435994979666]}"
1_2_00000000000000000198,0,1571122800000,0,114.0,14.0,1,0,3.5715411650016904E-4,2019-10-15T07:00:00,"{""type"":""Point"",""coordinates"":[104.48058269962597,12.844017843396117]}"
1_2_000000000000000001d2,0,1571122800000,0,114.0,14.0,1,0,0.003546911058947444,2019-10-15T07:00:00,"{""type"":""Point"",""coordinates"":[104.14832076042657,13.126945555485928]}"
1_2_00000000000000000183,0,1571122800000,1,1101.0,1.0,1,1,0.9811976552009583,2019-10-15T07:00:00,"{""type"":""Point"",""coordinates"":[103.7750829134151,13.220839086455163]}"
1_2_00000000000000000187,0,1571122800000,1,1101.0,1.0,1,1,0.9806973934173584,2019-10-15T07:00:00,"{""type"":""Point"",""coordinates"":[103.8422316106017,13.089866263937475]}"
1_2_00000000000000000188,0,1571122800000,1,1101.0,1.0,1,1,0.9574954509735107,2019-10-15T07:00:00,"{""type"":""Point"",""coordinates"":[103.75852728584748,13.080039533765964]}"
1_2_00000000000000000189,0,1571122800000,1,1101.0,1.0,1,1,0.9784587025642395,2019-10-15T07:00:00,"{""type"":""Point"",""coordinates"":[103.9561051089883,13.096137033581709]}"
1_2_0000000000000000018a,0,1571122800000,1,1101.0,1.0,1,1,0.9811366200447083,2019-10-15T07:00:00,"{""type"":""Point"",""coordinates"":[103.9426523662305,13.092087968134768]}"
1_2_0000000000000000018b,0,1571122800000,1,1101.0,1.0,1,1,0.9772047400474548,2019-10-15T07:00:00,"{""type"":""Point"",""coordinates"":[103.79105971714074,13.165936326287921]}"
1_2_0000000000000000018d,0,1571122800000,1,1101.0,1.0,1,1,0.9777628779411316,2019-10-15T07:00:00,"{""type"":""Point"",""coordinates"":[103.91650090290756,13.033183224925033]}"
1_2_0000000000000000018f,0,1571122800000,1,1101.0,1.0,1,1,0.983311653137207,2019-10-15T07:00:00,"{""type"":""Point"",""coordinates"":[103.8208956777044,13.041920882075225]}"
1_2_00000000000000000190,0,1571122800000,1,1101.0,1.0,1,1,0.9681941270828247,2019-10-15T07:00:00,"{""type"":""Point"",""coordinates"":[104.0297821389782,13.076614405662228]}"
1_2_00000000000000000191,0,1571122800000,1,1101.0,1.0,1,1,0.9802472591400146,2019-10-15T07:00:00,"{""type"":""Point"",""coordinates"":[103.99699722237078,13.057365714406677]}"
1_2_00000000000000000193,0,1571122800000,1,1101.0,1.0,1,1,0.8017221689224243,2019-10-15T07:00:00,"{""type"":""Point"",""coordinates"":[104.13050881689648,12.896623591534143]}"
1_2_00000000000000000194,0,1571122800000,1,1101.0,1.0,1,1,0.9504720568656921,2019-10-15T07:00:00,"{""type"":""Point"",""coordinates"":[103.98243841088882,12.96450998587111]}"
